vote_id,knesset_num,session_id,sess_item_nbr,sess_item_id,sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,is_elctrnc_vote,vote_type,is_accepted,total_for,total_against,total_abstain,vote_stat,session_num,vote_nbr_in_sess,reason,modifier,remark,FilePath,CommitteeID,CommitteeName
10016,17,286412,10,262880,"הצעת חוק מס ערך מוסף (תיקון מס` 36), התשס""ח-2008 ",102,אישור החוק,2008-03-10T00:00:00,18:25,1,1,1,13,0,0,1,218,13,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300823.pdf,196.0,ועדת הכספים
10018,17,286412,12,257589,"הצעת חוק ניירות ערך (תיקון מס` 35), התשס""ח-2008 ",102,אישור החוק,2008-03-10T00:00:00,18:29,1,1,1,14,0,0,1,218,15,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300795.pdf,196.0,ועדת הכספים
10025,17,286413,4,252810,"הצעת חוק בתי המשפט (תיקון מס` 42 והוראת שעה), התשס""ז-2007",102,אישור החוק,2008-03-11T00:00:00,17:16,1,1,1,16,1,0,1,219,4,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300775.pdf,194.0,"ועדת החוקה, חוק ומשפט"
10027,17,286413,6,132276,"הצעת חוק הבחירות (דרכי תעמולה) (תיקון מס` 25), התשס""ח-2008",102,אישור החוק,2008-03-11T00:00:00,17:21,1,1,1,16,0,0,1,219,6,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300073.pdf,194.0,"ועדת החוקה, חוק ומשפט"
10029,17,286413,8,131867,"הצעת חוק הביטוח הלאומי (תיקון מס` 105), התשס""ח-2008",102,אישור החוק,2008-03-11T00:00:00,17:27,1,1,1,10,0,0,1,219,8,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300066.pdf,198.0,"ועדת העבודה, הרווחה והבריאות"
10031,17,286413,10,243536,"הצעת חוק הרשויות המקומיות (בחירות) (תיקון מס` 35) (העברה או השעיה מכהונה עקב ביטול בחירות), התשס""ח-2007",102,אישור החוק,2008-03-11T00:00:00,17:36,1,1,1,14,0,0,1,219,10,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300732.pdf,200.0,ועדת הפנים ואיכות הסביבה
10033,17,286413,12,190590,"הצעת חוק ועדת שמיטה ממלכתית, התשס""ח-2007",102,אישור החוק,2008-03-11T00:00:00,17:47,1,1,1,15,0,0,1,219,12,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300712.pdf,191.0,ועדת הכלכלה
10074,17,288072,3,247148,"הצעת חוק שמאי מקרקעין (תיקון מס` 2), התשס""ח-2008",102,אישור החוק,2008-03-18T00:00:00,17:40,1,1,1,13,0,0,1,222,3,4,LAN_KNESSET\arcv_irit,,https://fs.knesset.gov.il//17/law/17_lsr_300749.pdf,194.0,"ועדת החוקה, חוק ומשפט"
10076,17,288072,5,267549,"הצעת חוק שהייה שלא כדין (איסור סיוע) (הוראות שעה) (תיקון מס` 11), התשס""ח-2007",102,אישור החוק,2008-03-18T00:00:00,17:44,1,1,1,13,0,0,1,222,5,4,LAN_KNESSET\arcv_irit,,https://fs.knesset.gov.il//17/law/17_lsr_300857.pdf,200.0,ועדת הפנים ואיכות הסביבה
10078,17,288072,7,146805,"הצעת חוק חובת המכרזים (תיקון מס` 20) (חובת שיתוף עסקים קטנים ובינוניים), התשס""ח-2007",102,אישור החוק,2008-03-18T00:00:00,17:48,1,1,1,11,1,0,1,222,7,4,LAN_KNESSET\arcv_irit,,https://fs.knesset.gov.il//17/law/17_lsr_300162.pdf,194.0,"ועדת החוקה, חוק ומשפט"
10080,17,288072,9,244986,"הצעת חוק עבודת נשים (תיקון מס` 44), התשס""ח-2008",102,אישור החוק,2008-03-18T00:00:00,17:55,1,1,1,13,0,0,1,222,9,4,LAN_KNESSET\arcv_irit,,https://fs.knesset.gov.il//17/law/17_lsr_300737.pdf,202.0,הוועדה לקידום מעמד האישה
10082,17,288072,11,181767,"הצעת חוק לתיקון פקודת התעבורה (מס` 86), התשס""ח-2008",102,אישור החוק,2008-03-18T00:00:00,18:07,1,1,1,8,0,0,1,222,11,4,LAN_KNESSET\arcv_irit,,https://fs.knesset.gov.il//17/law/17_lsr_300660.pdf,191.0,ועדת הכלכלה
10122,17,289551,5,18814,"הצעת חוק השתלת איברים, התשס""ד-2003",102,אישור החוק,2008-03-24T00:00:00,19:14,1,1,1,38,17,1,1,224,16,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_299614.pdf,198.0,"ועדת העבודה, הרווחה והבריאות"
10135,17,289551,6,242960,"הצעת חוק מוות מוחי-נשימתי, התשס""ח-2008",102,אישור החוק,2008-03-24T00:00:00,20:00,1,1,1,24,5,1,1,224,29,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300730.pdf,198.0,"ועדת העבודה, הרווחה והבריאות"
10151,17,289552,3,184426,"הצעת חוק סדר הדין הפלילי (תיקון מס` 55), התשס""ח-2008",102,אישור החוק,2008-03-25T00:00:00,16:44,1,1,1,35,0,0,1,225,13,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300682.pdf,194.0,"ועדת החוקה, חוק ומשפט"
10157,17,289552,4,131284,"הצעת חוק המרשם הפלילי ותקנת השבים (תיקון מס` 8), התשס""ח-2008",102,אישור החוק,2008-03-25T00:00:00,17:06,1,1,1,41,0,0,1,225,19,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300059.pdf,194.0,"ועדת החוקה, חוק ומשפט"
10160,17,289552,5,253109,"הצעת חוק לקידום יישובם של מפוני גוש קטיף, חבל עזה וצפון השומרון, התשס""ח-2008",102,אישור החוק,2008-03-25T00:00:00,17:15,1,1,1,31,0,0,1,225,22,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300778.pdf,196.0,ועדת הכספים
10162,17,289552,6,182675,"הצעת חוק לתיקון פקודת ביטוח רכב מנועי (מס` 17), התשס""ז-2007",102,אישור החוק,2008-03-25T00:00:00,17:25,1,1,1,15,0,0,1,225,24,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300662.pdf,191.0,ועדת הכלכלה
10214,17,290601,6,261388,"הצעת חוק המכר (דירות) (הבטחת השקעות של רוכשי דירות)(תיקון מס` 4), התשס""ח-2008",102,אישור החוק,2008-03-31T00:00:00,18:18,1,1,1,58,0,0,1,227,6,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300807.pdf,196.0,ועדת הכספים
10216,17,290601,7,279368,"הצעת חוק המכר (דירות)(הבטחת השקעות של רוכשי דירות)(תיקון מס` 5), התשס""ח-2007",102,אישור החוק,2008-03-31T00:00:00,18:28,1,1,1,33,0,0,1,227,8,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300881.pdf,196.0,ועדת הכספים
10220,17,290601,10,263323,"הצעת חוק התקנים (תיקון מס` 8), התשס""ח-2008",102,אישור החוק,2008-03-31T00:00:00,18:37,1,1,1,12,0,0,1,227,12,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300840.pdf,191.0,ועדת הכלכלה
10222,17,290601,11,252959,"הצעת חוק הגבלת השימוש ורישום פעולות בחלקי רכב משומשים (מניעת גניבות) (תיקון מס` 4 - הוראת שעה), התשס""ח-2008",102,אישור החוק,2008-03-31T00:00:00,18:49,1,1,1,12,0,0,1,227,14,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300776.pdf,191.0,ועדת הכלכלה
10224,17,290601,12,137090,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס` 39), התשס""ח-2008",102,אישור החוק,2008-03-31T00:00:00,18:54,1,1,1,16,0,0,1,227,16,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300105.pdf,191.0,ועדת הכלכלה
10238,17,290602,2,262959,"הצעת חוק הסדרת הטיפול בחופי הכנרת, התשס""ח-2008",102,אישור החוק,2008-04-01T00:00:00,16:39,1,1,1,29,0,0,1,228,7,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300830.pdf,200.0,ועדת הפנים ואיכות הסביבה
10242,17,290602,3,134239,"הצעת חוק הרשויות המקומיות (ממונה על תלונות הציבור), התשס""ח-2008",102,אישור החוק,2008-04-01T00:00:00,16:48,1,1,1,25,0,0,1,228,11,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_308166.pdf,200.0,ועדת הפנים ואיכות הסביבה
10244,17,290602,8,136539,"הצעת חוק זכויות תלמידים עם לקויות למידה במוסדות על-תיכוניים, התשס""ח-2008",102,אישור החוק,2008-04-01T00:00:00,17:00,1,1,1,24,0,0,1,228,13,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300103.pdf,195.0,"ועדת החינוך, התרבות והספורט"
10245,17,290602,2,262959,"הצעת חוק הסדרת הטיפול בחופי הכנרת, התשס""ח-2008",102,אישור החוק,2008-04-01T00:00:00,17:07,1,1,1,21,0,0,1,228,14,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300830.pdf,200.0,ועדת הפנים ואיכות הסביבה
10247,17,290602,5,31212,"הצעת חוק לשכת עורכי הדין (תיקון מס` 32), התשס""ח-2008",102,אישור החוק,2008-04-01T00:00:00,17:15,1,1,0,15,18,0,1,228,16,4,Unknown,,,194.0,"ועדת החוקה, חוק ומשפט"
