kmmbr_id,kmmbr_name,knesset_num,faction_id,faction_name,is_coalition,vip_id,mk_individual_first_name_eng,mk_individual_name_eng,Name,is_party_leader
30305,שרן השכל,20,882,הליכוד,1,30305,Sharren Miriam,Haskel,Sharren Miriam Haskel,0
12963,משה יעלון,20,882,הליכוד,1,12963,Moshe,Ya`alon,Moshe Ya`alon,0
12948,ציפי חוטובלי,20,882,הליכוד,1,12948,Tzipi,Hotovely,Tzipi Hotovely,0
30098,אורן אסף חזן,20,882,הליכוד,1,30098,Oren Asaf,Hazan,Oren Asaf Hazan,0
30097,ירון מזוז,20,882,הליכוד,1,30097,Yaron,Mazuz,Yaron Mazuz,0
30369,אמיר אוחנה,20,882,הליכוד,1,30369,Amir,Ohana,Amir Ohana,0
23568,איציק שמולי,20,902,המחנה הציוני,0,23568,Itzik,Shmuli,Itzik Shmuli,0
23566,סתיו שפיר,20,902,המחנה הציוני,0,23566,Stav,Shaffir,Stav Shaffir,0
23565,מרב מיכאלי,20,902,המחנה הציוני,0,23565,Merav,Michaeli,Merav Michaeli,0
23567,אראל מרגלית,20,902,המחנה הציוני,0,23567,Erel,Margalit,Erel Margalit,0
23569,מיקי רוזנטל,20,902,המחנה הציוני,0,23569,Micky,Rosenthal,Micky Rosenthal,0
30061,רויטל סויד דהאן,20,902,המחנה הציוני,0,30061,Revital,Swid,Revital Swid,0
23571,משה מזרחי,20,902,המחנה הציוני,0,23571,Moshe,Mizrahi,Moshe Mizrahi,0
23573,יוסי יונה,20,902,המחנה הציוני,0,23573,Yoseph,Yonah,Yoseph Yonah,0
23673,עמר בר-לב,20,902,המחנה הציוני,0,23673,Omer,Barlev,Omer Barlev,0
30060,מנואל טרכטנברג,20,902,המחנה הציוני,0,30060,Manuel,Trajtenberg,Manuel Trajtenberg,0
30062,זוהיר בהלול,20,902,המחנה הציוני,0,30062,Zouheir,Bahloul,Zouheir Bahloul,0
30063,איתן ברושי,20,902,המחנה הציוני,0,30063,Eytan,Broshi,Eytan Broshi,0
30064,קסניה סבטלובה,20,902,המחנה הציוני,0,30064,Ksenia,Svetlova,Ksenia Svetlova,0
30065,איילת נחמיאס ורבין,20,902,המחנה הציוני,0,30065,Ayelet,Nahmias-Verbin,Ayelet Nahmias-Verbin,0
30099,אייל בן ראובן,20,902,המחנה הציוני,0,30099,Eyal,Ben Reuven,Eyal Ben Reuven,0
30357,כהן-פארן יעל,20,902,המחנה הציוני,0,30357,Yael,Cohen Paran,Yael Cohen Paran,0
31734,סאלח סעד,20,902,המחנה הציוני,0,31734,Saleh,Saad,Saleh Saad,0
31735,לאה פדידה,20,902,המחנה הציוני,0,31735,Leah,Fadida,Leah Fadida,0
23570,מיכל בירן,20,902,המחנה הציוני,0,23570,Michal,Biran,Michal Biran,0
12962,רוברט טיבייב,20,902,המחנה הציוני,0,12962,Robert,Tiviaev,Robert Tiviaev,0
23572,דניאל עטר,20,902,המחנה הציוני,0,23572,Daniel,Atar,Daniel Atar,0
557,עמיר פרץ,20,902,המחנה הציוני,0,557,Amir,Peretz,Amir Peretz,0
4405,שלי יחימוביץ`,20,902,המחנה הציוני,0,4405,Shelly,Yachimovich,Shelly Yachimovich,0
445,איתן כבל,20,902,המחנה הציוני,0,445,Eitan,Cabel,Eitan Cabel,0
9615,יחיאל (חיליק) בר,20,902,המחנה הציוני,0,9615,Yehiel Hilik,Bar,Yehiel Hilik Bar,0
469,ציפי לבני,20,902,המחנה הציוני,0,469,Tzipi,Livni,Tzipi Livni,0
1044,יצחק הרצוג,20,902,המחנה הציוני,0,1044,Isaac,Herzog,Isaac Herzog,1
12961,נחמן שי,20,902,המחנה הציוני,0,12961,Nachman,Shai,Nachman Shai,0
4355,יואל חסון,20,902,המחנה הציוני,0,4355,Yoel,Hasson,Yoel Hasson,0
560,אחמד טיבי,20,903,הרשימה המשותפת,0,560,Ahmad,Tibi,Ahmad Tibi,0
30067,עאידה תומא סלימאן,20,903,הרשימה המשותפת,0,30067,Aida  ,Touma Sliman,Aida   Touma Sliman,0
31747,יוסף עטאונה,20,903,הרשימה המשותפת,0,31747,Youssef ,Atauna,Youssef  Atauna,0
1061,ג`מאל זחאלקה,20,903,הרשימה המשותפת,0,1061,Jamal,Zahalka,Jamal Zahalka,0
30068,עבד אל חכים חאג` יחיא,20,903,הרשימה המשותפת,0,30068,Abd Al Hakeem,Haj Yahya,Abd Al Hakeem Haj Yahya,0
31665,ג`מעה אזברגה,20,903,הרשימה המשותפת,0,31665,Joumah,Azbarga,Joumah Azbarga,0
31722,סעיד אלחרומי,20,903,הרשימה המשותפת,0,31722,Saeed,Alkharumi,Saeed Alkharumi,0
30069,יוסף ג`בארין,20,903,הרשימה המשותפת,0,30069,Yousef,Jabareen,Yousef Jabareen,0
30070,אוסאמה סעדיה,20,903,הרשימה המשותפת,0,30070,Osama,Saadi,Osama Saadi,0
23642,טלב אבו עראר,20,903,הרשימה המשותפת,0,23642,Talab,Abu Arar,Talab Abu Arar,0
30071,עבדאללה אבו מערוף,20,903,הרשימה המשותפת,0,30071,Abdullah,Abu Maaruf,Abdullah Abu Maaruf,0
30066,איימן עודה,20,903,הרשימה המשותפת,0,30066,Ayman,Odeh,Ayman Odeh,1
23643,באסל גטאס,20,903,הרשימה המשותפת,0,23643,Basel,Ghattas,Basel Ghattas,0
12945,מסעוד גנאים,20,903,הרשימה המשותפת,0,12945,Masud,Ganaim,Masud Ganaim,0
31818,ואאל יונס,20,903,הרשימה המשותפת,0,31818,Wael,Younis,Wael Younis,0
12964,חנין זועבי,20,903,הרשימה המשותפת,0,12964,Hanin,Zoabi,Hanin Zoabi,0
4416,דב חנין,20,903,הרשימה המשותפת,0,4416,Dov,Khenin,Dov Khenin,0
31911,ניבין אבו רחמון,20,903,הרשימה המשותפת,0,31911,Neven,Abu Rahmoun,Neven Abu Rahmoun,0
30074,חיים ילין,20,904,יש עתיד,0,30074,Haim,Jelin,Haim Jelin,0
23591,אלעזר שטרן,20,904,יש עתיד,0,23591,Elazar,Stern,Elazar Stern,0
23632,מיקי לוי,20,904,יש עתיד,0,23632,Mickey,Levy,Mickey Levy,0
23594,יאיר לפיד,20,904,יש עתיד,0,23594,Yair,Lapid,Yair Lapid,1
23601,יואל רזבוזוב,20,904,יש עתיד,0,23601,Yoel,Razvozov,Yoel Razvozov,0
23600,עפר שלח,20,904,יש עתיד,0,23600,Ofer,Shelah,Ofer Shelah,0
23599,עליזה לביא,20,904,יש עתיד,0,23599,Aliza,Lavie,Aliza Lavie,0
23598,יעקב פרי,20,904,יש עתיד,0,23598,Yaakov,Perry,Yaakov Perry,0
23597,מאיר כהן,20,904,יש עתיד,0,23597,Meir,Cohen,Meir Cohen,0
23596,יעל גרמן,20,904,יש עתיד,0,23596,Yael,German,Yael German,0
23595,שי פירון,20,904,יש עתיד,0,23595,Shai,Piron,Shai Piron,0
23631,קארין אלהרר,20,904,יש עתיד,0,23631,Karine,Elharrar,Karine Elharrar,0
23635,פנינה תמנו,20,904,יש עתיד,0,23635,Pnina,Tameno,Pnina Tameno,0
30076,שרון גל,20,905,ישראל ביתינו,1,30076,Sharon,Gal,Sharon Gal,0
12952,אורלי לוי אבקסיס,20,905,ישראל ביתינו,0,12952,Orly,Levi-Abekasis,Orly Levi-Abekasis,0
23560,יוליה מלינובסקי,20,905,ישראל ביתינו,1,23560,Yulia,Malinovsky,Yulia Malinovsky,0
30309,עודד פורר,20,905,ישראל ביתינו,1,30309,Oded,Forer,Oded Forer,0
427,אביגדור ליברמן,20,905,ישראל ביתינו,1,427,Avigdor,Liberman,Avigdor Liberman,1
12938,חמד עמאר,20,905,ישראל ביתינו,1,12938,Hamad,Amar,Hamad Amar,0
4412,רוברט אילטוב,20,905,ישראל ביתינו,1,4412,Robert,Ilatov,Robert Ilatov,0
448,סופה לנדבר,20,905,ישראל ביתינו,1,448,Sofa,Landver,Sofa Landver,0
30083,אלי כהן,20,906,כולנו,1,30083,Eli,Cohen,Eli Cohen,0
30082,יפעת שאשא ביטון,20,906,כולנו,1,30082,Yifat,Shasha Biton,Yifat Shasha Biton,0
30081,טלי פלוסקוב,20,906,כולנו,1,30081,Tali,Ploskov,Tali Ploskov,0
30080,רחל עזריה,20,906,כולנו,1,30080,Rachel,Azaria,Rachel Azaria,0
30079,מיכאל אורן,20,906,כולנו,1,30079,Michael,Oren,Michael Oren,0
30078,אלי אלאלוף,20,906,כולנו,1,30078,Elie,Elalouf,Elie Elalouf,0
30077,יואב גלנט,20,906,כולנו,1,30077,Yoav,Gallant,Yoav Gallant,0
30084,רועי פולקמן,20,906,כולנו,1,30084,Roy,Folkman,Roy Folkman,0
22151,אכרם חסון,20,906,כולנו,1,22151,Akram ,Hasoon,Akram  Hasoon,0
30102,מירב בן ארי,20,906,כולנו,1,30102,Merav,Ben Ari,Merav Ben Ari,0
1034,משה כחלון,20,906,כולנו,1,1034,Moshe ,Kahlon,Moshe  Kahlon,1
23511,נפתלי בנט,20,907,הבית היהודי,1,23511,Naftali,Bennett,Naftali Bennett,1
23512,איילת שקד,20,907,הבית היהודי,1,23512,Ayelet,Shaked,Ayelet Shaked,0
23531,אלי בן-דהן,20,907,הבית היהודי,1,23531,Eli,Ben Dahan,Eli Ben Dahan,0
23534,מרדכי יוגב,20,907,הבית היהודי,1,23534,Mordhay,Yogev,Mordhay Yogev,0
23553,שולי מועלם-רפאלי,20,907,הבית היהודי,1,23553,Shuli,Moalem-Refaeli,Shuli Moalem-Refaeli,0
713,אורי אריאל,20,907,הבית היהודי,1,713,Uri Yehuda,Ariel,Uri Yehuda Ariel,0
30054,ינון מגל,20,907,הבית היהודי,1,30054,Yinon,Magal,Yinon Magal,0
1068,ניסן סלומינסקי,20,907,הבית היהודי,1,1068,Nissan,Slomiansky,Nissan Slomiansky,0
30055,בצלאל סמוטריץ`,20,907,הבית היהודי,1,30055,Bezalel,Smotrich,Bezalel Smotrich,0
526,משה גפני,20,908,יהדות התורה,1,526,Moshe,Gafni,Moshe Gafni,1
12955,מנחם אליעזר מוזס,20,908,יהדות התורה,1,12955,Menachem Eliezer,Moses,Menachem Eliezer Moses,0
563,מאיר פרוש,20,908,יהדות התורה,1,563,Meir,Porush,Meir Porush,0
11835,אורי מקלב,20,908,יהדות התורה,1,11835,Uri,Maklev,Uri Maklev,0
1057,ישראל אייכלר,20,908,יהדות התורה,1,1057,Israel,Eichler,Israel Eichler,0
23641,יעקב אשר,20,908,יהדות התורה,1,23641,Yaakov ,Asher,Yaakov  Asher,0
528,יעקב ליצמן,20,908,יהדות התורה,1,528,Yakov,Litzman,Yakov Litzman,1
511,מוסי רז,20,909,מרצ,0,511,Mossi,Raz,Mossi Raz,0
504,זהבה גלאון,20,909,מרצ,0,504,Zehava,Galon,Zehava Galon,0
503,אילן גילאון,20,909,מרצ,0,503,Ilan,Gilon,Ilan Gilon,0
23651,תמר זנדברג,20,909,מרצ,0,23651,Tamar,Zandberg,Tamar Zandberg,1
23652,עיסווי פריג`,20,909,מרצ,0,23652,Esawi  ,Frej,Esawi   Frej,0
23653,מיכל רוזין,20,909,מרצ,0,23653,Michal,Rozin,Michal Rozin,0
31851,ינון אזולאי,20,910,"ש""ס",1,31851,Yinon,Azoulay,Yinon Azoulay,0
31729,דן סידה,20,910,"ש""ס",1,31729,Dan,Saida,Dan Saida,0
28513,יואב בן צור,20,910,"ש""ס",1,28513,Yoav,Ben Tzur,Yoav Ben Tzur,0
30573,מלכיאלי מיכאל,20,910,"ש""ס",1,30573,Michael ,Malkieli,Michael  Malkieli,0
30400,יגאל גואטה,20,910,"ש""ס",1,30400,Yigal ,Guetta,Yigal  Guetta,0
483,דוד אזולאי,20,910,"ש""ס",1,483,David,Azoulay,David Azoulay,0
488,יצחק וקנין,20,910,"ש""ס",1,488,Yitzhak,Vaknin,Yitzhak Vaknin,0
498,משולם נהרי,20,910,"ש""ס",1,498,Meshulam,Nahari,Meshulam Nahari,0
580,יצחק כהן,20,910,"ש""ס",1,580,Yitzhak,Cohen,Yitzhak Cohen,0
2291,אריה דרעי,20,910,"ש""ס",1,2291,Aryeh Machluf,Deri,Aryeh Machluf Deri,1
1056,יעקב מרגי,20,910,"ש""ס",1,1056,Yakov,Margi,Yakov Margi,0
