kmmbr_id,kmmbr_name,knesset_num,faction_id,faction_name,is_coalition,vip_id,mk_individual_first_name_eng,mk_individual_name_eng,Name,is_party_leader
23652,עיסאווי פריג`,21,926,מרצ,-1,23652,Esawi  ,Frej,Esawi   Frej,0
503,אילן גילאון,21,926,מרצ,-1,503,Ilan,Gilon,Ilan Gilon,0
23651,תמר זנדברג,21,926,מרצ,-1,23651,Tamar,Zandberg,Tamar Zandberg,1
1057,ישראל אייכלר,21,928,יהדות התורה,-1,1057,Israel,Eichler,Israel Eichler,0
563,מאיר פרוש,21,928,יהדות התורה,-1,563,Meir,Porush,Meir Porush,0
32014,יואל יעקב טסלר,21,928,יהדות התורה,-1,32014,Yaakov,Tesler,Yaakov Tesler,0
23641,יעקב אשר,21,928,יהדות התורה,-1,23641,Yaakov ,Asher,Yaakov  Asher,0
32033,יצחק זאב פינדרוס,21,928,יהדות התורה,-1,32033,Yitzhak Ze'ev,Pindrus,Yitzhak Ze'ev Pindrus,0
528,יעקב ליצמן,21,928,יהדות התורה,-1,528,Yakov,Litzman,Yakov Litzman,1
526,משה גפני,21,928,יהדות התורה,-1,526,Moshe,Gafni,Moshe Gafni,0
11835,אורי מקלב,21,928,יהדות התורה,-1,11835,Uri,Maklev,Uri Maklev,0
32028,יבגני סובה,21,929,ישראל ביתנו,-1,32028,Evgeny,Sova,Evgeny Sova,0
427,אביגדור ליברמן,21,929,ישראל ביתנו,-1,427,Avigdor,Liberman,Avigdor Liberman,1
23560,יוליה מלינובסקי,21,929,ישראל ביתנו,-1,23560,Yulia,Malinovsky,Yulia Malinovsky,0
30309,עודד פורר,21,929,ישראל ביתנו,-1,30309,Oded,Forer,Oded Forer,0
31997,אלי אבידר,21,929,ישראל ביתנו,-1,31997,Eli,Avidar,Eli Avidar,0
30084,רועי פולקמן,21,930,כולנו,-1,30084,Roy,Folkman,Roy Folkman,0
1034,משה כחלון,21,930,כולנו,-1,1034,Moshe ,Kahlon,Moshe  Kahlon,1
30082,יפעת שאשא ביטון,21,930,כולנו,-1,30082,Yifat,Shasha Biton,Yifat Shasha Biton,0
30083,אלי כהן,21,930,כולנו,-1,30083,Eli,Cohen,Eli Cohen,0
30369,אמיר אוחנה,21,931,הליכוד,-1,30369,Amir,Ohana,Amir Ohana,0
556,חיים כץ,21,931,הליכוד,-1,556,Haim,Katz,Haim Katz,0
467,צחי הנגבי,21,931,הליכוד,-1,467,Tzachi,Hanegbi,Tzachi Hanegbi,0
30305,שרן השכל,21,931,הליכוד,-1,30305,Sharren Miriam,Haskel,Sharren Miriam Haskel,0
532,יולי יואל אדלשטיין,21,931,הליכוד,-1,532,Yuli Yoel,Edelstein,Yuli Yoel Edelstein,0
468,ישראל כץ,21,931,הליכוד,-1,468,Israel,Katz,Israel Katz,0
31948,אוסנת הילה מארק,21,931,הליכוד,-1,31948,Osnat Hila,Mark,Osnat Hila Mark,0
32037,אריאל קלנר,21,931,הליכוד,-1,32037,Ariel,Kallner,Ariel Kallner,0
32038,שלמה קרעי,21,931,הליכוד,-1,32038,Shlomo,Karhi,Shlomo Karhi,0
30077,יואב גלנט,21,931,הליכוד,-1,30077,Yoav,Gallant,Yoav Gallant,0
32032,חוה אתי עטייה,21,931,הליכוד,-1,32032,Etty Hava,Atia,Etty Hava Atia,0
32045,מיכל שיר סגמן,21,931,הליכוד,-1,32045,Michal,Shir Segman,Michal Shir Segman,0
477,יובל שטייניץ,21,931,הליכוד,-1,477,Yuval,Steinitz,Yuval Steinitz,0
32004,ניר ברקת,21,931,הליכוד,-1,32004,Nir,Barkat,Nir Barkat,0
32043,קטי קטרין שטרית,21,931,הליכוד,-1,32043,Kathrin,Shitrit,Kathrin Shitrit,0
1025,גילה גמליאל,21,931,הליכוד,-1,1025,Gila,Gamliel,Gila Gamliel,0
32005,מאי גולן,21,931,הליכוד,-1,32005,May,Golan,May Golan,0
23531,אלי בן-דהן,21,931,הליכוד,-1,23531,Eli,Ben Dahan,Eli Ben Dahan,0
965,בנימין נתניהו,21,931,הליכוד,-1,965,Benjamin,Netanyahu,Benjamin Netanyahu,1
32008,עוזי דיין,21,931,הליכוד,-1,32008,Uzi,Dayan,Uzi Dayan,0
12951,יריב לוין,21,931,הליכוד,-1,12951,Yariv,Levin,Yariv Levin,0
12948,ציפי חוטובלי,21,931,הליכוד,-1,12948,Tzipi,Hotovely,Tzipi Hotovely,0
12937,אופיר אקוניס,21,931,הליכוד,-1,12937,Ofir,Akunis,Ofir Akunis,0
32003,קרן ברק,21,931,הליכוד,-1,32003,Keren,Barak,Keren Barak,0
23558,דוד ביטן,21,931,הליכוד,-1,23558,David,Bitan,David Bitan,0
4397,זאב אלקין,21,931,הליכוד,-1,4397,Zeev,Elkin,Zeev Elkin,0
12959,מירי רגב,21,931,הליכוד,-1,12959,Miri Miriam ,Regev,Miri Miriam  Regev,0
4395,אבי דיכטר,21,931,הליכוד,-1,4395,Avi,Dicter,Avi Dicter,0
23564,דוד אמסלם,21,931,הליכוד,-1,23564,David,Amsalem,David Amsalem,0
32022,אופיר כץ,21,931,הליכוד,-1,32022,Ofir,Katz,Ofir Katz,0
1037,גלעד ארדן,21,931,הליכוד,-1,1037,Gilad,Erdan,Gilad Erdan,0
1027,גדעון סער,21,931,הליכוד,-1,1027,Gideon,Sa'ar,Gideon Sa'ar,0
32024,פטין מולא,21,931,הליכוד,-1,32024,Fateen,Mulla,Fateen Mulla,0
30058,מכלוף מיקי זוהר,21,931,הליכוד,-1,30058,Makhluf Miki,Zohar,Makhluf Miki Zohar,0
30057,יואב קיש,21,931,הליכוד,-1,30057,Yoav,Kisch,Yoav Kisch,0
