kmmbr_id,kmmbr_name,knesset_num,faction_id,faction_name,is_coalition,vip_id,mk_individual_first_name_eng,mk_individual_name_eng,Name,is_party_leader
12951,יריב לוין,22,933,הליכוד,-1,12951,Yariv,Levin,Yariv Levin,0
30369,אמיר אוחנה,22,933,הליכוד,-1,30369,Amir,Ohana,Amir Ohana,0
32003,קרן ברק,22,933,הליכוד,-1,32003,Keren,Barak,Keren Barak,0
32022,אופיר כץ,22,933,הליכוד,-1,32022,Ofir,Katz,Ofir Katz,0
32045,מיכל שיר,22,933,הליכוד,-1,32045,Michal,Shir Segman,Michal Shir Segman,0
32032,חוה אתי עטייה,22,933,הליכוד,-1,32032,Etty Hava,Atia,Etty Hava Atia,0
32038,שלמה קרעי,22,933,הליכוד,-1,32038,Shlomo,Karhi,Shlomo Karhi,0
30082,יפעת שאשא ביטון,22,933,הליכוד,-1,30082,Yifat,Shasha Biton,Yifat Shasha Biton,0
12948,ציפי חוטובלי,22,933,הליכוד,-1,12948,Tzipi,Hotovely,Tzipi Hotovely,0
467,צחי הנגבי,22,933,הליכוד,-1,467,Tzachi,Hanegbi,Tzachi Hanegbi,0
32043,קטי קטרין שטרית,22,933,הליכוד,-1,32043,Kathrin,Shitrit,Kathrin Shitrit,0
532,יולי יואל אדלשטיין,22,933,הליכוד,-1,532,Yuli Yoel,Edelstein,Yuli Yoel Edelstein,0
556,חיים כץ,22,933,הליכוד,-1,556,Haim,Katz,Haim Katz,0
965,בנימין נתניהו,22,933,הליכוד,-1,965,Benjamin,Netanyahu,Benjamin Netanyahu,1
1027,גדעון סער,22,933,הליכוד,-1,1027,Gideon,Sa'ar,Gideon Sa'ar,0
1034,משה כחלון,22,933,הליכוד,-1,1034,Moshe ,Kahlon,Moshe  Kahlon,0
1037,גלעד ארדן,22,933,הליכוד,-1,1037,Gilad,Erdan,Gilad Erdan,0
30077,גלנט יואב,22,933,הליכוד,-1,30077,Yoav,Gallant,Yoav Gallant,0
468,ישראל כץ,22,933,הליכוד,-1,468,Israel,Katz,Israel Katz,0
477,יובל שטייניץ,22,933,הליכוד,-1,477,Yuval,Steinitz,Yuval Steinitz,0
12937,אופיר אקוניס,22,933,הליכוד,-1,12937,Ofir,Akunis,Ofir Akunis,0
4395,אבי דיכטר,22,933,הליכוד,-1,4395,Avi,Dicter,Avi Dicter,0
4397,זאב אלקין,22,933,הליכוד,-1,4397,Zeev,Elkin,Zeev Elkin,0
557,עמיר פרץ,22,934,העבודה-גשר,-1,557,Amir,Peretz,Amir Peretz,1
23565,מרב מיכאלי,22,934,העבודה-גשר,-1,23565,Merav,Michaeli,Merav Michaeli,0
23568,איציק שמולי,22,934,העבודה-גשר,-1,23568,Itzik,Shmuli,Itzik Shmuli,0
12952,אורלי לוי אבקסיס,22,934,העבודה-גשר,-1,12952,Orly,Levi-Abekasis,Orly Levi-Abekasis,0
30061,רויטל סויד,22,934,העבודה-גשר,-1,30061,Revital,Swid,Revital Swid,0
23673,עמר בר-לב,22,934,העבודה-גשר,-1,23673,Omer,Barlev,Omer Barlev,0
32029,אופיר סופר,22,935,הבית היהודי - האיחוד הלאומי,-1,32029,Ofir,Sofer,Ofir Sofer,0
23511,נפתלי בנט,22,935,הבית היהודי - האיחוד הלאומי,-1,23511,Naftali,Bennett,Naftali Bennett,0
32208,מתן כהנא,22,935,הבית היהודי - האיחוד הלאומי,-1,32208,Matan,Kahana,Matan Kahana,0
23512,אילת שקד,22,935,הבית היהודי - האיחוד הלאומי,-1,23512,Ayelet,Shaked,Ayelet Shaked,1
30055,בצלאל סמוטריץ`,22,935,הבית היהודי - האיחוד הלאומי,-1,30055,Bezalel,Smotrich,Bezalel Smotrich,0
23534,מרדכי יוגב,22,935,הבית היהודי - האיחוד הלאומי,-1,23534,Mordhay,Yogev,Mordhay Yogev,0
32035,רפאל פרץ,22,935,הבית היהודי - האיחוד הלאומי,-1,32035,Rafael,Peretz,Rafael Peretz,1
1057,ישראל אייכלר,22,936,יהדות התורה,-1,1057,Israel,Eichler,Israel Eichler,0
528,יעקב ליצמן,22,936,יהדות התורה,-1,528,Yakov,Litzman,Yakov Litzman,1
23641,יעקב אשר,22,936,יהדות התורה,-1,23641,Yaakov ,Asher,Yaakov  Asher,0
32014,יעקב טסלר,22,936,יהדות התורה,-1,32014,Yaakov,Tesler,Yaakov Tesler,0
526,משה גפני,22,936,יהדות התורה,-1,526,Moshe,Gafni,Moshe Gafni,0
11835,אורי מקלב,22,936,יהדות התורה,-1,11835,Uri,Maklev,Uri Maklev,0
563,מאיר פרוש,22,936,יהדות התורה,-1,563,Meir,Porush,Meir Porush,0
23560,יוליה מלינובסקי,22,937,ישראל ביתנו,-1,23560,Yulia,Malinovsky,Yulia Malinovsky,0
31997,אלי אבידר,22,937,ישראל ביתנו,-1,31997,Eli,Avidar,Eli Avidar,0
427,אביגדור ליברמן,22,937,ישראל ביתנו,-1,427,Avigdor,Liberman,Avigdor Liberman,1
32209,אלכס קושניר,22,937,ישראל ביתנו,-1,32209,Alex,Kushnir,Alex Kushnir,0
12938,חמד עמאר,22,937,ישראל ביתנו,-1,12938,Hamad,Amar,Hamad Amar,0
30309,עודד פורר,22,937,ישראל ביתנו,-1,30309,Oded,Forer,Oded Forer,0
32214,מרק איפראימוב,22,937,ישראל ביתנו,-1,32214,Mark,Ifraimov ,Mark Ifraimov ,0
32028,יבגני סובה,22,937,ישראל ביתנו,-1,32028,Evgeny,Sova,Evgeny Sova,0
32018,עומר ינקלביץ`,22,938,כחול לבן,-1,32018,Omer,Yankelevitch,Omer Yankelevitch,0
32011,יועז הנדל,22,938,כחול לבן,-1,32011,Yoaz,Hendel,Yoaz Hendel,0
32016,דסטה יברקן,22,938,כחול לבן,-1,32016, Desta Gadi,Yevarkan, Desta Gadi Yevarkan,0
32020,מירב כהן,22,938,כחול לבן,-1,32020,Meirav,Cohen,Meirav Cohen,0
32046,רם שפע,22,938,כחול לבן,-1,32046,Ram,Shefa,Ram Shefa,0
32025,ע`דיר כמאל מריח,22,938,כחול לבן,-1,32025,Gadeer,Kamal-Mreeh,Gadeer Kamal-Mreeh,0
32015,חילי טרופר,22,938,כחול לבן,-1,32015,Chili ,Tropper,Chili  Tropper,0
32026,אבי ניסנקורן,22,938,כחול לבן,-1,32026,Avi,Nissenkorn,Avi Nissenkorn,0
32013,מיקי חיימוביץ`,22,938,כחול לבן,-1,32013,Miki,Haimovich,Miki Haimovich,0
32027,יואב סגלוביץ,22,938,כחול לבן,-1,32027,Yoav,Segalovitz,Yoav Segalovitz,0
32012,אסף זמיר,22,938,כחול לבן,-1,32012,Asaf,Zamir,Asaf Zamir,0
32041,אלון שוסטר,22,938,כחול לבן,-1,32041,Alon,Schuster,Alon Schuster,0
32009,צבי האוזר,22,938,כחול לבן,-1,32009,Zvi,Hauser,Zvi Hauser,0
23639,בועז טופורובסקי,22,938,כחול לבן,-1,23639,Boaz,Toporovsky,Boaz Toporovsky,0
32006,איתן גינזבורג,22,938,כחול לבן,-1,32006,Eitan,Ginzburg,Eitan Ginzburg,0
23635,פנינה תמנו,22,938,כחול לבן,-1,23635,Pnina,Tameno,Pnina Tameno,0
32044,יזהר שי,22,938,כחול לבן,-1,32044,Izhar ,Shay,Izhar  Shay,0
23632,מיקי לוי,22,938,כחול לבן,-1,23632,Mickey,Levy,Mickey Levy,0
23601,יואל רזבוזוב,22,938,כחול לבן,-1,23601,Yoel,Razvozov,Yoel Razvozov,0
12963,משה יעלון,22,938,כחול לבן,-1,12963,Moshe,Ya`alon,Moshe Ya`alon,0
23600,עפר שלח,22,938,כחול לבן,-1,23600,Ofer,Shelah,Ofer Shelah,0
23597,מאיר כהן,22,938,כחול לבן,-1,23597,Meir,Cohen,Meir Cohen,0
32023,יוראי להב הרצנו,22,967,כחול לבן,-1,32023,Yorai,Lahav Hertzanu,Yorai Lahav Hertzanu,0
32036,אורית פרקש-הכהן,22,938,כחול לבן,-1,32036,Orit,Farkash Hacohen,Orit Farkash Hacohen,0
32034,אורלי פרומן,22,938,כחול לבן,-1,32034,Orly,Froman,Orly Froman,0
23596,יעל גרמן,22,938,כחול לבן,-1,23596,Yael,German,Yael German,0
23594,יאיר לפיד,22,938,כחול לבן,-1,23594,Yair,Lapid,Yair Lapid,0
23591,אלעזר שטרן,22,938,כחול לבן,-1,23591,Elazar,Stern,Elazar Stern,0
31999,גבי אשכנזי,22,938,כחול לבן,-1,31999,Gavriel,Ashkenazi,Gavriel Ashkenazi,0
32000,מיכאל מרדכי ביטון,22,938,כחול לבן,-1,32000,Michael Mordechai ,Biton ,Michael Mordechai  Biton ,0
32002,אורנה ברביבאי,22,938,כחול לבן,-1,32002,Orna,Barbivay ,Orna Barbivay ,0
32007,בנימין גנץ,22,938,כחול לבן,-1,32007,Benjamin,Gantz,Benjamin Gantz,1
32001,רם בן ברק,22,938,כחול לבן,-1,32001,Ram,Ben Barak,Ram Ben Barak,0
12947,ניצן הורוביץ,22,939,המחנה הדמוקרטי,-1,12947,Nitzan,Horowitz,Nitzan Horowitz,1
32211,יאיר גולן,22,939,המחנה הדמוקרטי,-1,32211,Yair,Golan,Yair Golan,0
23651,תמר זנדברג,22,939,המחנה הדמוקרטי,-1,23651,Tamar,Zandberg,Tamar Zandberg,0
23566,סתיו שפיר,22,939,המחנה הדמוקרטי,-1,23566,Stav,Shaffir,Stav Shaffir,0
503,אילן גילאון,22,939,המחנה הדמוקרטי,-1,503,Ilan,Gilon,Ilan Gilon,0
32218,ג`אבר עסאקלה,22,940,הרשימה המשותפת,-1,32218,Jaber,Asakla,Jaber Asakla,0
32219,סמי אבו שחאדה,22,940,הרשימה המשותפת,-1,32219,Samy,Abu Shahadeh,Samy Abu Shahadeh,0
30066,איימן עודה,22,940,הרשימה המשותפת,-1,30066,Ayman,Odeh,Ayman Odeh,1
32031,מנסור עבאס,22,940,הרשימה המשותפת,-1,32031,Mansour,Abbas,Mansour Abbas,0
32021,עופר כסיף,22,940,הרשימה המשותפת,-1,32021,Ofer,Cassif,Ofer Cassif,0
32017,היבה יזבק,22,940,הרשימה המשותפת,-1,32017,Heba,Yazbak,Heba Yazbak,0
31722,סעיד אלחרומי,22,940,הרשימה המשותפת,-1,31722,Saeed,Alkharumi,Saeed Alkharumi,0
30070,אוסאמה סעדי,22,940,הרשימה המשותפת,-1,30070,Osama,Saadi,Osama Saadi,0
30069,יוסף ג`בארין,22,940,הרשימה המשותפת,-1,30069,Yousef,Jabareen,Yousef Jabareen,0
30067,עאידה תומא סלימאן,22,940,הרשימה המשותפת,-1,30067,Aida  ,Touma Sliman,Aida   Touma Sliman,0
560,אחמד טיבי,22,940,הרשימה המשותפת,-1,560,Ahmad,Tibi,Ahmad Tibi,0
32042,אנטאנס שחאדה,22,940,הרשימה המשותפת,-1,32042,Mtanes,Shihadeh,Mtanes Shihadeh,0
32221,ווליד טאהא,22,940,הרשימה המשותפת,-1,32221,Waleed,Taha,Waleed Taha,0
