kmmbr_id,kmmbr_name,knesset_num,faction_id,faction_name,is_coalition,vip_id,mk_individual_first_name_eng,mk_individual_name_eng,Name,is_party_leader
12959,מירי רגב,19,804,הליכוד ביתנו,1,12959,Miri Miriam ,Regev,Miri Miriam  Regev,0
1037,גלעד ארדן,19,804,הליכוד ביתנו,1,1037,Gilad,Erdan,Gilad Erdan,0
12963,משה יעלון,19,804,הליכוד ביתנו,1,12963,Moshe,Ya`alon,Moshe Ya`alon,0
23555,יאיר שמיר,19,804,הליכוד ביתנו,1,23555,Yair,Shamir,Yair Shamir,0
23556,משה זלמן פייגלין,19,804,הליכוד ביתנו,1,23556,Moshe Zalman,Feiglin,Moshe Zalman Feiglin,0
23557,שמעון אוחיון,19,804,הליכוד ביתנו,1,23557,Shimon,Ohayon,Shimon Ohayon,0
12948,ציפי חוטובלי,19,804,הליכוד ביתנו,1,12948,Tzipi,Hotovely,Tzipi Hotovely,0
1027,גדעון סער,19,804,הליכוד ביתנו,1,1027,Gideon,Sa'ar,Gideon Sa'ar,0
12944,דני דנון,19,804,הליכוד ביתנו,1,12944,Danny,Danon,Danny Danon,0
965,בנימין נתניהו,19,804,הליכוד ביתנו,1,965,Benjamin,Netanyahu,Benjamin Netanyahu,1
448,סופה לנדבר,19,804,הליכוד ביתנו,1,448,Sofa,Landver,Sofa Landver,0
467,צחי הנגבי,19,804,הליכוד ביתנו,1,467,Tzachi,Hanegbi,Tzachi Hanegbi,0
468,ישראל כץ,19,804,הליכוד ביתנו,1,468,Israel,Katz,Israel Katz,0
470,לימור לבנת,19,804,הליכוד ביתנו,1,470,Limor,Livnat,Limor Livnat,0
471,עוזי לנדאו,19,804,הליכוד ביתנו,1,471,Uzi,Landau,Uzi Landau,0
476,ראובן ריבלין,19,804,הליכוד ביתנו,1,476,Reuven,Rivlin,Reuven Rivlin,0
1025,גילה גמליאל,19,804,הליכוד ביתנו,1,1025,Gila,Gamliel,Gila Gamliel,0
479,סילבן שלום,19,804,הליכוד ביתנו,1,479,Silvan,Shalom,Silvan Shalom,0
532,יולי יואל אדלשטיין,19,804,הליכוד ביתנו,1,532,Yuli Yoel,Edelstein,Yuli Yoel Edelstein,0
556,חיים כץ,19,804,הליכוד ביתנו,1,556,Haim,Katz,Haim Katz,0
477,יובל שטייניץ,19,804,הליכוד ביתנו,1,477,Yuval,Steinitz,Yuval Steinitz,0
4405,שלי יחימוביץ`,19,805,העבודה,0,4405,Shelly,Yachimovich,Shelly Yachimovich,1
23673,עמר בר-לב,19,805,העבודה,0,23673,Omer,Barlev,Omer Barlev,0
435,בנימין בן-אליעזר,19,805,העבודה,0,435,Binyamin (Fouad),Ben-Eliezer,Binyamin (Fouad) Ben-Eliezer,0
23571,משה מזרחי,19,805,העבודה,0,23571,Moshe,Mizrahi,Moshe Mizrahi,0
23570,מיכל בירן,19,805,העבודה,0,23570,Michal,Biran,Michal Biran,0
23569,מיקי רוזנטל,19,805,העבודה,0,23569,Micky,Rosenthal,Micky Rosenthal,0
23568,איציק שמולי,19,805,העבודה,0,23568,Itzik,Shmuli,Itzik Shmuli,0
23567,אראל - נחום מרגלית,19,805,העבודה,0,23567,Erel,Margalit,Erel Margalit,0
23566,סתיו שפיר,19,805,העבודה,0,23566,Stav,Shaffir,Stav Shaffir,0
23565,מרב מיכאלי,19,805,העבודה,0,23565,Merav,Michaeli,Merav Michaeli,0
445,איתן כבל,19,805,העבודה,0,445,Eitan,Cabel,Eitan Cabel,0
12961,נחמן שי,19,805,העבודה,0,12961,Nachman,Shai,Nachman Shai,0
1044,יצחק הרצוג,19,805,העבודה,0,1044,Isaac,Herzog,Isaac Herzog,0
4407,אבישי ברוורמן,19,805,העבודה,0,4407,Avishay,Braverman,Avishay Braverman,0
9615,חיליק בר,19,805,העבודה,0,9615,Yehiel Hilik,Bar,Yehiel Hilik Bar,0
540,מוחמד ברכה,19,806,"חד""ש",0,540,Mohammad,Barakeh,Mohammad Barakeh,1
12936,עפו אגבאריה,19,806,"חד""ש",0,12936,Afou,Agbaria,Afou Agbaria,0
4295,חנא סוייד,19,806,"חד""ש",0,4295,Hanna,Swaid,Hanna Swaid,0
4416,דב חנין,19,806,"חד""ש",0,4416,Dov,Khenin,Dov Khenin,0
526,משה גפני,19,807,יהדות התורה,0,526,Moshe,Gafni,Moshe Gafni,0
563,מאיר פרוש,19,807,יהדות התורה,0,563,Meir,Porush,Meir Porush,0
1057,ישראל אייכלר,19,807,יהדות התורה,0,1057,Israel,Eichler,Israel Eichler,0
528,יעקב ליצמן,19,807,יהדות התורה,0,528,Yakov,Litzman,Yakov Litzman,1
11835,אורי מקלב,19,807,יהדות התורה,0,11835,Uri,Maklev,Uri Maklev,0
23641,יעקב אשר,19,807,יהדות התורה,0,23641,Yaakov ,Asher,Yaakov  Asher,0
12955,מנחם אליעזר מוזס,19,807,יהדות התורה,0,12955,Menachem Eliezer,Moses,Menachem Eliezer Moses,0
23652,עיסאווי פריג`,19,808,מרצ,0,23652,Esawi  ,Frej,Esawi   Frej,0
23651,תמר זנדברג,19,808,מרצ,0,23651,Tamar,Zandberg,Tamar Zandberg,0
12947,ניצן הורוביץ,19,808,מרצ,0,12947,Nitzan,Horowitz,Nitzan Horowitz,0
503,אילן גילאון,19,808,מרצ,0,503,Ilan,Gilon,Ilan Gilon,0
504,זהבה גלאון,19,808,מרצ,0,504,Zehava,Galon,Zehava Galon,1
23653,מיכל רוזין,19,808,מרצ,0,23653,Michal,Rozin,Michal Rozin,0
4376,ישראל חסון,19,809,קדימה,0,4376,Israel,Hasson,Israel Hasson,0
949,שאול מופז,19,809,קדימה,0,949,Shaul,Mofaz,Shaul Mofaz,1
4297,אברהים צרצור,19,810,"רע""מ-תע""ל",0,4297,Ibrahim,Sarsour,Ibrahim Sarsour,1
23642,טלב אבו עראר,19,810,"רע""מ-תע""ל",0,23642,Talab,Abu Arar,Talab Abu Arar,0
560,אחמד טיבי,19,810,"רע""מ-תע""ל",0,560,Ahmad,Tibi,Ahmad Tibi,0
12945,מסעוד גנאים,19,810,"רע""מ-תע""ל",0,12945,Masud,Ganaim,Masud Ganaim,0
28513,יואב בן צור,19,811,"ש""ס",0,28513,Yoav,Ben Tzur,Yoav Ben Tzur,0
4417,אריאל אטיאס,19,811,"ש""ס",0,4417,Ariel,Atias,Ariel Atias,0
4419,אברהם מיכאלי,19,811,"ש""ס",0,4419,Avraham,Michaeli,Avraham Michaeli,0
29855,ליאור אדרי,19,811,"ש""ס",0,29855,Lior,Edri,Lior Edri,0
483,דוד אזולאי,19,811,"ש""ס",0,483,David,Azoulay,David Azoulay,0
490,נסים זאב,19,811,"ש""ס",0,490,Nissim,Zeev,Nissim Zeev,0
494,אליהו ישי,19,811,"ש""ס",0,494,Eliyahu,Yishai,Eliyahu Yishai,1
2291,אריה דרעי,19,811,"ש""ס",0,2291,Aryeh Machluf,Deri,Aryeh Machluf Deri,0
488,יצחק וקנין,19,811,"ש""ס",0,488,Yitzhak,Vaknin,Yitzhak Vaknin,0
580,יצחק כהן,19,811,"ש""ס",0,580,Yitzhak,Cohen,Yitzhak Cohen,0
498,משולם נהרי,19,811,"ש""ס",0,498,Meshulam,Nahari,Meshulam Nahari,0
1056,יעקב מרגי,19,811,"ש""ס",0,1056,Yakov,Margi,Yakov Margi,0
495,אמנון כהן,19,811,"ש""ס",0,495,Amnon,Cohen,Amnon Cohen,0
23632,מיקי לוי,19,812,יש עתיד,1,23632,Mickey,Levy,Mickey Levy,0
23638,דב ליפמן,19,812,יש עתיד,1,23638,Dov,Lipman,Dov Lipman,0
23637,יפעת קריב,19,812,יש עתיד,1,23637,Yifat,Kariv,Yifat Kariv,0
23636,רינה פרנקל,19,812,יש עתיד,1,23636,Rina,Frenkel,Rina Frenkel,0
23635,פנינה תמנו-שטה,19,812,יש עתיד,1,23635,Pnina,Tameno,Pnina Tameno,0
23634,רות קלדרון,19,812,יש עתיד,1,23634,Ruth,Calderon,Ruth Calderon,0
23633,שמעון סולומון,19,812,יש עתיד,1,23633,Shimon,Solomon,Shimon Solomon,0
23639,בועז טופורובסקי,19,812,יש עתיד,1,23639,Boaz,Toporovsky,Boaz Toporovsky,0
23631,קארין אלהרר,19,812,יש עתיד,1,23631,Karine,Elharrar,Karine Elharrar,0
23601,יואל רזבוזוב,19,812,יש עתיד,1,23601,Yoel,Razvozov,Yoel Razvozov,0
23600,עפר שלח,19,812,יש עתיד,1,23600,Ofer,Shelah,Ofer Shelah,0
23640,רונן הופמן,19,812,יש עתיד,1,23640,Ronen,Hoffman,Ronen Hoffman,0
23598,יעקב פרי,19,812,יש עתיד,1,23598,Yaakov,Perry,Yaakov Perry,0
23597,מאיר כהן,19,812,יש עתיד,1,23597,Meir,Cohen,Meir Cohen,0
23596,יעל גרמן,19,812,יש עתיד,1,23596,Yael,German,Yael German,0
23595,שי פירון,19,812,יש עתיד,1,23595,Shai,Piron,Shai Piron,0
23594,יאיר לפיד,19,812,יש עתיד,1,23594,Yair,Lapid,Yair Lapid,1
23602,עדי קול,19,812,יש עתיד,1,23602,Adi,Koll,Adi Koll,0
23599,עליזה לביא,19,812,יש עתיד,1,23599,Aliza,Lavie,Aliza Lavie,0
1042,עמרם מצנע,19,813,התנועה,1,1042,Amram,Mitzna,Amram Mitzna,0
23592,דוד צור,19,813,התנועה,1,23592,David,Tsur,David Tsur,0
478,מאיר שטרית,19,813,התנועה,1,478,Meir,Sheetrit,Meir Sheetrit,0
557,עמיר פרץ,19,813,התנועה,1,557,Amir,Peretz,Amir Peretz,0
469,ציפי לבני,19,813,התנועה,1,469,Tzipi,Livni,Tzipi Livni,1
23591,אלעזר שטרן,19,813,התנועה,1,23591,Elazar,Stern,Elazar Stern,0
4409,אלכס מילר,19,843,ישראל ביתנו,1,4409,Alex,Miller,Alex Miller,0
11235,לאון ליטינצקי,19,843,ישראל ביתנו,1,11235,Leon,Litinetsky,Leon Litinetsky,0
