kmmbr_id,kmmbr_name,knesset_num,faction_id,faction_name,is_coalition
412,צבי הנדל,16,45,האיחוד הלאומי-ישראל ביתנו,1
430,יורי שטרן,16,45,האיחוד הלאומי-ישראל ביתנו,1
421,אליעזר כהן,16,45,האיחוד הלאומי-ישראל ביתנו,1
512,יוסי שריד,16,46,מרצ,0
505,אבשלום וילן,16,46,מרצ,0
1065,חיים אורון,16,46,מרצ,0
507,רן כהן,16,46,מרצ,0
552,רומן ברונפמן,16,46,מרצ,0
504,זהבה גלאון,16,46,מרצ,0
493,דוד טל,16,47,עם אחד,0
1063,אילנה כהן,16,47,עם אחד,0
557,עמיר פרץ,16,47,עם אחד,0
526,משה גפני,16,48,יהדות התורה המאוחדת,0
1057,ישראל אייכלר,16,48,יהדות התורה המאוחדת,0
531,אברהם רביץ,16,48,יהדות התורה המאוחדת,0
563,מאיר פרוש,16,48,יהדות התורה המאוחדת,0
528,יעקב ליצמן,16,48,יהדות התורה המאוחדת,0
1059,גילה פינקלשטיין,16,49,"מפד""ל",1
763,אפי איתם,16,49,"מפד""ל",1
521,זבולון אורלב,16,49,"מפד""ל",1
524,שאול יהלום,16,49,"מפד""ל",1
765,יצחק לוי,16,49,"מפד""ל",1
1068,ניסן סלומיאנסקי,16,49,"מפד""ל",1
540,מוחמד ברכה,16,50,"חד""ש-תע""ל",0
542,עסאם מח`ול,16,50,"חד""ש-תע""ל",0
560,אחמד טיבי,16,50,"חד""ש-תע""ל",0
1061,ג`מאל זחאלקה,16,51,"בל""ד-ברית לאומית דמוקרטית",0
1062,ואסל טאהא,16,51,"בל""ד-ברית לאומית דמוקרטית",0
558,עזמי בשארה,16,51,"בל""ד-ברית לאומית דמוקרטית",0
549,טלב אלסאנע,16,52,"רע""מ-הרשימה הערבית המאוחדת",0
550,עבד-אלמאלכ דהאמשה,16,52,"רע""מ-הרשימה הערבית המאוחדת",0
527,שמואל הלפרט,16,424,אגודת ישראל,0
460,ויצמן שירי,16,502,העבודה-מימד-עם אחד,0
4155,טובה אילן,16,502,העבודה-מימד-עם אחד,0
4156,רונן צור,16,502,העבודה-מימד-עם אחד,0
4175,דני קורן,16,502,העבודה-מימד-עם אחד,0
4235,נטע דוברין,16,502,העבודה-מימד-עם אחד,0
4217,אסתרינה טרטמן,16,590,ישראל ביתנו,1
