kmmbr_id,kmmbr_name,knesset_num,faction_id,faction_name,is_coalition,vip_id,mk_individual_first_name_eng,mk_individual_name_eng,Name,is_party_leader
435,בנימין בן-אליעזר,17,624,עבודה,1,435,Binyamin (Fouad),Ben-Eliezer,Binyamin (Fouad) Ben-Eliezer,0
431,קולט אביטל,17,624,עבודה,1,431,Colette,Avital,Colette Avital,0
11235,לאון ליטינצקי,17,624,עבודה,1,11235,Leon,Litinetsky,Leon Litinetsky,0
6235,סעיד נפאע,17,626,"בל""ד",0,6235,Said,Naffaa,Said Naffaa,0
1062,ואסל טאהא,17,626,"בל""ד",0,1062,Wasil,Taha,Wasil Taha,0
1061,ג`מאל זחאלקה,17,626,"בל""ד",0,1061,Jamal,Zahalka,Jamal Zahalka,0
558,עזמי בשארה,17,626,"בל""ד",0,558,Azmi,Bishara,Azmi Bishara,1
490,נסים זאב,17,628,"ש""ס",1,490,Nissim,Zeev,Nissim Zeev,0
4417,אריאל אטיאס,17,628,"ש""ס",1,4417,Ariel,Atias,Ariel Atias,0
4418,חיים אמסלם,17,628,"ש""ס",1,4418,Chaim,Amsellem,Chaim Amsellem,0
4419,אברהם מיכאלי,17,628,"ש""ס",1,4419,Avraham,Michaeli,Avraham Michaeli,0
488,יצחק וקנין,17,628,"ש""ס",1,488,Yitzhak,Vaknin,Yitzhak Vaknin,0
498,משולם נהרי,17,628,"ש""ס",1,498,Meshulam,Nahari,Meshulam Nahari,0
483,דוד אזולאי,17,628,"ש""ס",1,483,David,Azoulay,David Azoulay,0
494,אליהו ישי,17,628,"ש""ס",1,494,Eliyahu,Yishai,Eliyahu Yishai,1
10355,מזור בהיינה,17,628,"ש""ס",1,10355,Mazor,Bahyna,Mazor Bahyna,0
580,יצחק כהן,17,628,"ש""ס",1,580,Yitzhak,Cohen,Yitzhak Cohen,0
484,שלמה בניזרי,17,628,"ש""ס",1,484,Shlomo,Benizri,Shlomo Benizri,0
495,אמנון כהן,17,628,"ש""ס",1,495,Amnon,Cohen,Amnon Cohen,0
1056,יעקב מרגי,17,628,"ש""ס",1,1056,Yakov,Margi,Yakov Margi,0
4295,חנא סוייד,17,630,"חד""ש",0,4295,Hanna,Swaid,Hanna Swaid,0
4416,דב חנין,17,630,"חד""ש",0,4416,Dov,Khenin,Dov Khenin,0
540,מוחמד ברכה,17,630,"חד""ש",0,540,Mohammad,Barakeh,Mohammad Barakeh,1
527,שמואל הלפרט,17,632,יהדות התורה,0,527,Shmuel,Halpert,Shmuel Halpert,0
528,יעקב ליצמן,17,632,יהדות התורה,0,528,Yakov,Litzman,Yakov Litzman,1
526,משה גפני,17,632,יהדות התורה,0,526,Moshe,Gafni,Moshe Gafni,0
563,מאיר פרוש,17,632,יהדות התורה,0,563,Meir,Porush,Meir Porush,0
4414,יעקב כהן,17,632,יהדות התורה,0,4414,Yakov,Cohen,Yakov Cohen,0
531,אברהם רביץ,17,632,יהדות התורה,0,531,Avraham,Ravitz,Avraham Ravitz,0
11835,אורי מקלב,17,632,יהדות התורה,0,11835,Uri,Maklev,Uri Maklev,0
4304,שרה מרום שלו,17,634,גיל,1,4304,Sara,Marom Shalev,Sara Marom Shalev,0
4303,אלחנן גלזר,17,634,גיל,1,4303,Elhanan,Glazer,Elhanan Glazer,0
4302,יצחק גלנטי,17,634,גיל,1,4302,Itshac,Galantee,Itshac Galantee,0
4301,יצחק זיו,17,634,גיל,1,4301,Izhak,Ziv,Izhak Ziv,0
4299,יעקב בן-יזרי,17,634,גיל,1,4299,Yacov,Ben Yizri,Yacov Ben Yizri,0
4298,איתן רפי,17,634,גיל,1,4298,Rafi,Eitan,Rafi Eitan,1
4300,משה שרוני,17,634,גיל,1,4300,Moshe,Sharoni,Moshe Sharoni,0
549,טלב אלסאנע,17,636,"רע""מ-תע""ל",0,549,Talab,El-Sana,Talab El-Sana,0
4415,עבאס זכור,17,636,"רע""מ-תע""ל",0,4415,Abas,Zkoor,Abas Zkoor,0
4297,אברהים צרצור,17,636,"רע""מ-תע""ל",0,4297,Ibrahim,Sarsour,Ibrahim Sarsour,1
560,אחמד טיבי,17,636,"רע""מ-תע""ל",0,560,Ahmad,Tibi,Ahmad Tibi,0
4376,ישראל חסון,17,638,ישראל ביתנו,1,4376,Israel,Hasson,Israel Hasson,0
4410,יוסף שגל,17,638,ישראל ביתנו,1,4410,Yosef,Shagal,Yosef Shagal,0
430,יורי שטרן,17,638,ישראל ביתנו,1,430,Yuri,Shtern,Yuri Shtern,0
427,אביגדור ליברמן,17,638,ישראל ביתנו,1,427,Avigdor,Liberman,Avigdor Liberman,1
4411,סטס מיסז`ניקוב,17,638,ישראל ביתנו,1,4411,Stas,Misezhnikov,Stas Misezhnikov,0
6076,דוד רותם,17,638,ישראל ביתנו,1,6076,David,Rotem,David Rotem,0
4217,אסתרינה טרטמן,17,638,ישראל ביתנו,1,4217,Esterina,Tartman,Esterina Tartman,0
4408,ליה שמטוב,17,638,ישראל ביתנו,1,4408,Lia,Shemtov,Lia Shemtov,0
4413,יצחק אהרונוביץ,17,638,ישראל ביתנו,1,4413,Yitzhak,Aharonovitch,Yitzhak Aharonovitch,0
448,סופה לנדבר,17,638,ישראל ביתנו,1,448,Sofa,Landver,Sofa Landver,0
4409,אלכס מילר,17,638,ישראל ביתנו,1,4409,Alex,Miller,Alex Miller,0
4412,רוברט אילטוב,17,638,ישראל ביתנו,1,4412,Robert,Ilatov,Robert Ilatov,0
12595,צביה גרינפלד,17,640,מרצ,0,12595,Tzvia,Greenfield,Tzvia Greenfield,0
2192,יוסי ביילין,17,640,מרצ,0,2192,Yossi,Beilin,Yossi Beilin,1
1065,חיים אורון,17,640,מרצ,0,1065,Chaim,Oron,Chaim Oron,0
504,זהבה גלאון,17,640,מרצ,0,504,Zehava,Galon,Zehava Galon,0
505,אבשלום וילן,17,640,מרצ,0,505,Avshalom,Vilan,Avshalom Vilan,0
507,רן כהן,17,640,מרצ,0,507,Ran,Cohen,Ran Cohen,0
412,צבי הנדל,17,642,"איחוד לאומי-מפד""ל",0,412,Zvi,Hendel,Zvi Hendel,1
521,זבולון אורלב,17,642,"איחוד לאומי-מפד""ל",0,521,Zevulun,Orlev,Zevulun Orlev,0
2232,אליהו גבאי,17,642,"איחוד לאומי-מפד""ל",0,2232,Eliahu,Gabbay,Eliahu Gabbay,0
713,אורי אריאל,17,642,"איחוד לאומי-מפד""ל",0,713,Uri Yehuda,Ariel,Uri Yehuda Ariel,0
405,בנימין אלון,17,642,"איחוד לאומי-מפד""ל",0,405,Benyamin,Elon,Benyamin Elon,1
765,יצחק לוי,17,642,"איחוד לאומי-מפד""ל",0,765,Yitzhak,Levy,Yitzhak Levy,0
1068,ניסן סלומינסקי,17,642,"איחוד לאומי-מפד""ל",0,1068,Nissan,Slomiansky,Nissan Slomiansky,0
1055,אריה אלדד,17,642,"איחוד לאומי-מפד""ל",0,1055,Arieh,Eldad,Arieh Eldad,0
763,אפי איתם,17,642,"איחוד לאומי-מפד""ל",0,763,Effie,Eitam,Effie Eitam,0
462,מיכאל איתן,17,690,ליכוד,0,462,Michael,Eitan,Michael Eitan,0
468,ישראל כץ,17,690,ליכוד,0,468,Israel,Katz,Israel Katz,0
470,לימור לבנת,17,690,ליכוד,0,470,Limor,Livnat,Limor Livnat,0
473,דני נוה,17,690,ליכוד,0,473,Dan,Naveh,Dan Naveh,0
476,ראובן ריבלין,17,690,ליכוד,0,476,Reuven,Rivlin,Reuven Rivlin,0
479,סילבן שלום,17,690,ליכוד,0,479,Silvan,Shalom,Silvan Shalom,0
1037,גלעד ארדן,17,690,ליכוד,0,1037,Gilad,Erdan,Gilad Erdan,0
1034,משה כחלון,17,690,ליכוד,0,1034,Moshe ,Kahlon,Moshe  Kahlon,0
1027,גדעון סער,17,690,ליכוד,0,1027,Gideon,Sa'ar,Gideon Sa'ar,0
965,בנימין נתניהו,17,690,ליכוד,0,965,Benjamin,Netanyahu,Benjamin Netanyahu,1
535,נתן שרנסקי,17,690,ליכוד,0,535,Natan,Sharansky,Natan Sharansky,0
556,חיים כץ,17,690,ליכוד,0,556,Haim,Katz,Haim Katz,0
477,יובל שטייניץ,17,690,ליכוד,0,477,Yuval,Steinitz,Yuval Steinitz,0
532,יולי-יואל אדלשטיין,17,690,ליכוד,0,532,Yuli Yoel,Edelstein,Yuli Yoel Edelstein,0
