vote_id,kmmbr_id,kmmbr_name,vote_result,knesset_num,faction_id,faction_name,reason,modifier,remark,is_coalition
31734,526,משה גפני,1,21,928.0,יהדות התורה,,,,-1
31735,526,משה גפני,1,21,928.0,יהדות התורה,,,,-1
31751,526,משה גפני,1,21,928.0,יהדות התורה,,,,-1
31752,526,משה גפני,1,21,928.0,יהדות התורה,,,,-1
31753,526,משה גפני,1,21,928.0,יהדות התורה,,,,-1
31766,526,משה גפני,1,21,928.0,יהדות התורה,,,,-1
31685,528,יעקב ליצמן,1,21,928.0,,,,,-1
31686,528,יעקב ליצמן,1,21,928.0,,,,,-1
31734,528,יעקב ליצמן,1,21,928.0,יהדות התורה,,,,-1
31735,528,יעקב ליצמן,1,21,928.0,יהדות התורה,,,,-1
31736,528,יעקב ליצמן,1,21,928.0,יהדות התורה,,,,-1
31685,532,יולי יואל אדלשטיין,1,21,931.0,,,,,-1
31686,532,יולי יואל אדלשטיין,1,21,931.0,,,,,-1
31694,532,יולי יואל אדלשטיין,1,21,931.0,הליכוד,,,,-1
31710,532,יולי יואל אדלשטיין,1,21,931.0,הליכוד,,,,-1
31734,532,יולי יואל אדלשטיין,1,21,931.0,הליכוד,,,,-1
31735,532,יולי יואל אדלשטיין,1,21,931.0,הליכוד,,,,-1
31736,532,יולי יואל אדלשטיין,1,21,931.0,הליכוד,,,,-1
31752,532,יולי יואל אדלשטיין,1,21,931.0,הליכוד,,,,-1
31753,532,יולי יואל אדלשטיין,1,21,931.0,הליכוד,,,,-1
31766,532,יולי יואל אדלשטיין,1,21,931.0,הליכוד,,,,-1
31772,532,יולי יואל אדלשטיין,1,21,931.0,הליכוד,,,,-1
31685,556,חיים כץ,1,21,931.0,,,,,-1
31686,556,חיים כץ,1,21,931.0,,,,,-1
31734,556,חיים כץ,1,21,931.0,הליכוד,,,,-1
31736,556,חיים כץ,1,21,931.0,הליכוד,,,,-1
31685,557,עמיר פרץ,1,21,925.0,,,,,-1
31686,557,עמיר פרץ,1,21,925.0,,,,,-1
31734,557,עמיר פרץ,2,21,925.0,העבודה,,,,-1
31735,557,עמיר פרץ,2,21,925.0,העבודה,,,,-1
31694,560,אחמד טיבי,1,21,924.0,"חד""ש-תע""ל",,,,-1
31734,560,אחמד טיבי,3,21,924.0,"חד""ש-תע""ל",,,,-1
31736,560,אחמד טיבי,3,21,924.0,"חד""ש-תע""ל",,,,-1
31766,560,אחמד טיבי,2,21,924.0,"חד""ש-תע""ל",,,,-1
31685,563,מאיר פרוש,1,21,928.0,,,,,-1
31686,563,מאיר פרוש,1,21,928.0,,,,,-1
31710,563,מאיר פרוש,1,21,928.0,יהדות התורה,,,,-1
31734,563,מאיר פרוש,1,21,928.0,יהדות התורה,,,,-1
31735,563,מאיר פרוש,1,21,928.0,יהדות התורה,,,,-1
31736,563,מאיר פרוש,1,21,928.0,יהדות התורה,,,,-1
31774,563,מאיר פרוש,1,21,928.0,יהדות התורה,,,,-1
31685,580,יצחק כהן,1,21,918.0,,,,,-1
31686,580,יצחק כהן,1,21,918.0,,,,,-1
31734,580,יצחק כהן,1,21,918.0,"ש""ס",,,,-1
31735,580,יצחק כהן,1,21,918.0,"ש""ס",,,,-1
31736,580,יצחק כהן,1,21,918.0,"ש""ס",,,,-1
31766,580,יצחק כהן,1,21,918.0,"ש""ס",,,,-1
31685,965,בנימין נתניהו,1,21,931.0,,,,,-1
31686,965,בנימין נתניהו,1,21,931.0,,,,,-1
31685,1025,גילה גמליאל,1,21,931.0,,,,,-1
31686,1025,גילה גמליאל,1,21,931.0,,,,,-1
31710,1025,גילה גמליאל,1,21,931.0,הליכוד,,,,-1
31734,1025,גילה גמליאל,1,21,931.0,הליכוד,,,,-1
31735,1025,גילה גמליאל,1,21,931.0,הליכוד,,,,-1
31736,1025,גילה גמליאל,1,21,931.0,הליכוד,,,,-1
31685,1027,גדעון סער,1,21,931.0,,,,,-1
31686,1027,גדעון סער,1,21,931.0,,,,,-1
31694,1027,גדעון סער,1,21,931.0,הליכוד,,,,-1
31734,1027,גדעון סער,1,21,931.0,הליכוד,,,,-1
31736,1027,גדעון סער,1,21,931.0,הליכוד,,,,-1
31766,1027,גדעון סער,1,21,931.0,הליכוד,,,,-1
31774,1027,גדעון סער,1,21,931.0,הליכוד,,,,-1
31685,1034,משה כחלון,1,21,930.0,,,,,-1
31686,1034,משה כחלון,1,21,930.0,,,,,-1
31734,1034,משה כחלון,1,21,930.0,כולנו,,,,-1
31735,1034,משה כחלון,1,21,930.0,כולנו,,,,-1
31736,1034,משה כחלון,1,21,930.0,כולנו,,,,-1
31766,1034,משה כחלון,1,21,930.0,כולנו,,,,-1
31774,1034,משה כחלון,1,21,930.0,כולנו,,,,-1
31685,1037,גלעד ארדן,1,21,931.0,,,,,-1
31686,1037,גלעד ארדן,1,21,931.0,,,,,-1
31734,1037,גלעד ארדן,1,21,931.0,הליכוד,,,,-1
31735,1037,גלעד ארדן,1,21,931.0,הליכוד,,,,-1
31736,1037,גלעד ארדן,1,21,931.0,הליכוד,,,,-1
31685,1056,יעקב מרגי,1,21,918.0,,,,,-1
31686,1056,יעקב מרגי,1,21,918.0,,,,,-1
31694,1056,יעקב מרגי,1,21,918.0,"ש""ס",,,,-1
31710,1056,יעקב מרגי,1,21,918.0,"ש""ס",,,,-1
31734,1056,יעקב מרגי,1,21,918.0,"ש""ס",,,,-1
31735,1056,יעקב מרגי,1,21,918.0,"ש""ס",,,,-1
31736,1056,יעקב מרגי,1,21,918.0,"ש""ס",,,,-1
31751,1056,יעקב מרגי,1,21,918.0,"ש""ס",,,,-1
31766,1056,יעקב מרגי,1,21,918.0,"ש""ס",,,,-1
31774,1056,יעקב מרגי,1,21,918.0,"ש""ס",,,,-1
31685,1057,ישראל אייכלר,1,21,928.0,,,,,-1
31686,1057,ישראל אייכלר,1,21,928.0,,,,,-1
31694,1057,ישראל אייכלר,1,21,928.0,יהדות התורה,,,,-1
31710,1057,ישראל אייכלר,1,21,928.0,יהדות התורה,,,,-1
31734,1057,ישראל אייכלר,1,21,928.0,יהדות התורה,,,,-1
31735,1057,ישראל אייכלר,1,21,928.0,יהדות התורה,,,,-1
31736,1057,ישראל אייכלר,1,21,928.0,יהדות התורה,,,,-1
31749,1057,ישראל אייכלר,1,21,928.0,יהדות התורה,,,,-1
31750,1057,ישראל אייכלר,1,21,928.0,יהדות התורה,,,,-1
31751,1057,ישראל אייכלר,1,21,928.0,יהדות התורה,,,,-1
31766,1057,ישראל אייכלר,1,21,928.0,יהדות התורה,,,,-1
31685,2291,אריה מכלוף דרעי,1,21,918.0,,,,,-1
31686,2291,אריה מכלוף דרעי,1,21,918.0,,,,,-1
31734,2291,אריה מכלוף דרעי,1,21,918.0,"ש""ס",,,,-1
31735,2291,אריה מכלוף דרעי,1,21,918.0,"ש""ס",,,,-1
31685,4395,אבי דיכטר,1,21,931.0,,,,,-1
31686,4395,אבי דיכטר,1,21,931.0,,,,,-1
31694,4395,אבי דיכטר,1,21,931.0,הליכוד,,,,-1
31734,4395,אבי דיכטר,1,21,931.0,הליכוד,,,,-1
31735,4395,אבי דיכטר,1,21,931.0,הליכוד,,,,-1
31736,4395,אבי דיכטר,1,21,931.0,הליכוד,,,,-1
31766,4395,אבי דיכטר,1,21,931.0,הליכוד,,,,-1
31774,4395,אבי דיכטר,1,21,931.0,הליכוד,,,,-1
31685,4397,זאב אלקין,1,21,931.0,,,,,-1
31686,4397,זאב אלקין,1,21,931.0,,,,,-1
31710,4397,זאב אלקין,1,21,931.0,הליכוד,,,,-1
31734,4397,זאב אלקין,1,21,931.0,הליכוד,,,,-1
31735,4397,זאב אלקין,1,21,931.0,הליכוד,,,,-1
31736,4397,זאב אלקין,1,21,931.0,הליכוד,,,,-1
31766,4397,זאב אלקין,1,21,931.0,הליכוד,,,,-1
31774,4397,זאב אלקין,1,21,931.0,הליכוד,,,,-1
31734,4405,שלי יחימוביץ,2,21,925.0,העבודה,,,,-1
31735,4405,שלי יחימוביץ,2,21,925.0,העבודה,,,,-1
31736,4405,שלי יחימוביץ,2,21,925.0,העבודה,,,,-1
31773,4405,שלי יחימוביץ,1,21,925.0,העבודה,,,,-1
31685,11835,אורי מקלב,1,21,928.0,,,,,-1
31686,11835,אורי מקלב,1,21,928.0,,,,,-1
31694,11835,אורי מקלב,1,21,928.0,יהדות התורה,,,,-1
31710,11835,אורי מקלב,1,21,928.0,יהדות התורה,,,,-1
31734,11835,אורי מקלב,1,21,928.0,יהדות התורה,,,,-1
31735,11835,אורי מקלב,1,21,928.0,יהדות התורה,,,,-1
31736,11835,אורי מקלב,1,21,928.0,יהדות התורה,,,,-1
31766,11835,אורי מקלב,1,21,928.0,יהדות התורה,,,,-1
31685,12937,אופיר אקוניס,1,21,931.0,,,,,-1
31686,12937,אופיר אקוניס,1,21,931.0,,,,,-1
31710,12937,אופיר אקוניס,1,21,931.0,הליכוד,,,,-1
31734,12937,אופיר אקוניס,1,21,931.0,הליכוד,,,,-1
31735,12937,אופיר אקוניס,1,21,931.0,הליכוד,,,,-1
31736,12937,אופיר אקוניס,1,21,931.0,הליכוד,,,,-1
31685,12948,ציפי חוטובלי,1,21,931.0,,,,,-1
31686,12948,ציפי חוטובלי,1,21,931.0,,,,,-1
31710,12948,ציפי חוטובלי,1,21,931.0,הליכוד,,,,-1
31734,12948,ציפי חוטובלי,1,21,931.0,הליכוד,,,,-1
31735,12948,ציפי חוטובלי,1,21,931.0,הליכוד,,,,-1
31736,12948,ציפי חוטובלי,1,21,931.0,הליכוד,,,,-1
31774,12948,ציפי חוטובלי,1,21,931.0,הליכוד,,,,-1
31685,12951,יריב לוין,1,21,931.0,,,,,-1
31686,12951,יריב לוין,1,21,931.0,,,,,-1
31710,12951,יריב לוין,1,21,931.0,הליכוד,,,,-1
31734,12951,יריב לוין,1,21,931.0,הליכוד,,,,-1
31735,12951,יריב לוין,1,21,931.0,הליכוד,,,,-1
31736,12951,יריב לוין,1,21,931.0,הליכוד,,,,-1
31766,12951,יריב לוין,1,21,931.0,הליכוד,,,,-1
31774,12951,יריב לוין,1,21,931.0,הליכוד,,,,-1
31685,12959,מירי רגב,1,21,931.0,,,,,-1
31686,12959,מירי רגב,1,21,931.0,,,,,-1
31710,12959,מירי רגב,1,21,931.0,הליכוד,,,,-1
31734,12959,מירי רגב,1,21,931.0,הליכוד,,,,-1
31735,12959,מירי רגב,1,21,931.0,הליכוד,,,,-1
31736,12959,מירי רגב,1,21,931.0,הליכוד,,,,-1
31685,12963,משה יעלון,1,21,917.0,,,,,-1
31686,12963,משה יעלון,1,21,917.0,,,,,-1
31694,12963,משה יעלון,1,21,917.0,כחול לבן,,,,-1
31710,12963,משה יעלון,2,21,917.0,כחול לבן,,,,-1
31734,12963,משה יעלון,2,21,917.0,כחול לבן,,,,-1
31735,12963,משה יעלון,2,21,917.0,כחול לבן,,,,-1
31736,12963,משה יעלון,2,21,917.0,כחול לבן,,,,-1
31774,12963,משה יעלון,1,21,917.0,כחול לבן,,,,-1
31685,23531,אלי בן-דהן,1,21,931.0,,,,,-1
31686,23531,אלי בן-דהן,1,21,931.0,,,,,-1
31710,23531,אלי בן-דהן,1,21,931.0,הליכוד,,,,-1
31734,23531,אלי בן-דהן,1,21,931.0,הליכוד,,,,-1
31735,23531,אלי בן-דהן,1,21,931.0,הליכוד,,,,-1
31736,23531,אלי בן-דהן,1,21,931.0,הליכוד,,,,-1
31772,23531,אלי בן-דהן,1,21,931.0,הליכוד,,,,-1
31774,23531,אלי בן-דהן,1,21,931.0,הליכוד,,,,-1
31685,23534,מרדכי יוגב,1,21,923.0,,,,,-1
31686,23534,מרדכי יוגב,1,21,923.0,,,,,-1
31694,23534,מרדכי יוגב,1,21,923.0,איחוד מפלגות הימין,,,,-1
31710,23534,מרדכי יוגב,1,21,923.0,איחוד מפלגות הימין,,,,-1
31734,23534,מרדכי יוגב,1,21,923.0,איחוד מפלגות הימין,,,,-1
31735,23534,מרדכי יוגב,1,21,923.0,איחוד מפלגות הימין,,,,-1
31736,23534,מרדכי יוגב,1,21,923.0,איחוד מפלגות הימין,,,,-1
31685,23558,דוד ביטן,1,21,931.0,,,,,-1
31686,23558,דוד ביטן,1,21,931.0,,,,,-1
31694,23558,דוד ביטן,1,21,931.0,הליכוד,,,,-1
31710,23558,דוד ביטן,1,21,931.0,הליכוד,,,,-1
31734,23558,דוד ביטן,1,21,931.0,הליכוד,,,,-1
31735,23558,דוד ביטן,1,21,931.0,הליכוד,,,,-1
31736,23558,דוד ביטן,1,21,931.0,הליכוד,,,,-1
31751,23558,דוד ביטן,1,21,931.0,הליכוד,,,,-1
31752,23558,דוד ביטן,1,21,931.0,הליכוד,,,,-1
31753,23558,דוד ביטן,1,21,931.0,הליכוד,,,,-1
31766,23558,דוד ביטן,1,21,931.0,הליכוד,,,,-1
31685,23560,יוליה מלינובסקי,1,21,929.0,,,,,-1
31686,23560,יוליה מלינובסקי,1,21,929.0,,,,,-1
31710,23560,יוליה מלינובסקי,1,21,929.0,ישראל ביתנו,,,,-1
31734,23560,יוליה מלינובסקי,1,21,929.0,ישראל ביתנו,,,,-1
31735,23560,יוליה מלינובסקי,1,21,929.0,ישראל ביתנו,,,,-1
31736,23560,יוליה מלינובסקי,1,21,929.0,ישראל ביתנו,,,,-1
31685,23564,דוד אמסלם,1,21,931.0,,,,,-1
31686,23564,דוד אמסלם,1,21,931.0,,,,,-1
31710,23564,דוד אמסלם,1,21,931.0,הליכוד,,,,-1
31734,23564,דוד אמסלם,1,21,931.0,הליכוד,,,,-1
31735,23564,דוד אמסלם,1,21,931.0,הליכוד,,,,-1
31736,23564,דוד אמסלם,1,21,931.0,הליכוד,,,,-1
31766,23564,דוד אמסלם,1,21,931.0,הליכוד,,,,-1
31685,23566,סתיו שפיר,1,21,925.0,,,,,-1
31710,23566,סתיו שפיר,2,21,925.0,העבודה,,,,-1
31734,23566,סתיו שפיר,2,21,925.0,העבודה,,,,-1
31735,23566,סתיו שפיר,2,21,925.0,העבודה,,,,-1
31736,23566,סתיו שפיר,2,21,925.0,העבודה,,,,-1
31685,23568,איציק שמולי,1,21,925.0,,,,,-1
31686,23568,איציק שמולי,1,21,925.0,,,,,-1
31734,23568,איציק שמולי,2,21,925.0,העבודה,,,,-1
31735,23568,איציק שמולי,2,21,925.0,העבודה,,,,-1
31736,23568,איציק שמולי,2,21,925.0,העבודה,,,,-1
31685,23591,אלעזר שטרן,1,21,917.0,,,,,-1
31686,23591,אלעזר שטרן,1,21,917.0,,,,,-1
31694,23591,אלעזר שטרן,1,21,917.0,כחול לבן,,,,-1
31710,23591,אלעזר שטרן,2,21,917.0,כחול לבן,,,,-1
31734,23591,אלעזר שטרן,2,21,917.0,כחול לבן,,,,-1
31735,23591,אלעזר שטרן,2,21,917.0,כחול לבן,,,,-1
31736,23591,אלעזר שטרן,2,21,917.0,כחול לבן,,,,-1
31752,23591,אלעזר שטרן,1,21,917.0,כחול לבן,,,,-1
31753,23591,אלעזר שטרן,1,21,917.0,כחול לבן,,,,-1
31685,23594,יאיר לפיד,1,21,917.0,,,,,-1
31686,23594,יאיר לפיד,1,21,917.0,,,,,-1
31694,23594,יאיר לפיד,1,21,917.0,כחול לבן,,,,-1
31710,23594,יאיר לפיד,2,21,917.0,כחול לבן,,,,-1
31734,23594,יאיר לפיד,2,21,917.0,כחול לבן,,,,-1
31735,23594,יאיר לפיד,2,21,917.0,כחול לבן,,,,-1
31736,23594,יאיר לפיד,2,21,917.0,כחול לבן,,,,-1
31685,23596,יעל גרמן,1,21,917.0,,,,,-1
31686,23596,יעל גרמן,1,21,917.0,,,,,-1
31694,23596,יעל גרמן,1,21,917.0,כחול לבן,,,,-1
31710,23596,יעל גרמן,2,21,917.0,כחול לבן,,,,-1
31734,23596,יעל גרמן,2,21,917.0,כחול לבן,,,,-1
31735,23596,יעל גרמן,2,21,917.0,כחול לבן,,,,-1
31736,23596,יעל גרמן,2,21,917.0,כחול לבן,,,,-1
31749,23596,יעל גרמן,1,21,917.0,כחול לבן,,,,-1
31773,23596,יעל גרמן,1,21,917.0,כחול לבן,,,,-1
31774,23596,יעל גרמן,1,21,917.0,כחול לבן,,,,-1
31685,23597,מאיר כהן,1,21,917.0,,,,,-1
31686,23597,מאיר כהן,1,21,917.0,,,,,-1
31694,23597,מאיר כהן,1,21,917.0,כחול לבן,,,,-1
31710,23597,מאיר כהן,4,21,917.0,כחול לבן,,,,-1
31734,23597,מאיר כהן,2,21,917.0,כחול לבן,,,,-1
31735,23597,מאיר כהן,2,21,917.0,כחול לבן,,,,-1
31736,23597,מאיר כהן,2,21,917.0,כחול לבן,,,,-1
31751,23597,מאיר כהן,1,21,917.0,כחול לבן,,,,-1
31752,23597,מאיר כהן,1,21,917.0,כחול לבן,,,,-1
31753,23597,מאיר כהן,1,21,917.0,כחול לבן,,,,-1
31766,23597,מאיר כהן,1,21,917.0,כחול לבן,,,,-1
31772,23597,מאיר כהן,1,21,917.0,כחול לבן,,,,-1
31773,23597,מאיר כהן,1,21,917.0,כחול לבן,,,,-1
31774,23597,מאיר כהן,1,21,917.0,כחול לבן,,,,-1
31685,23600,עפר שלח,1,21,917.0,,,,,-1
31686,23600,עפר שלח,1,21,917.0,,,,,-1
31710,23600,עפר שלח,2,21,917.0,כחול לבן,,,,-1
31734,23600,עפר שלח,2,21,917.0,כחול לבן,,,,-1
31735,23600,עפר שלח,2,21,917.0,כחול לבן,,,,-1
31736,23600,עפר שלח,2,21,917.0,כחול לבן,,,,-1
31685,23601,יואל רזבוזוב,1,21,917.0,,,,,-1
31686,23601,יואל רזבוזוב,1,21,917.0,,,,,-1
31710,23601,יואל רזבוזוב,2,21,917.0,כחול לבן,,,,-1
31734,23601,יואל רזבוזוב,2,21,917.0,כחול לבן,,,,-1
31735,23601,יואל רזבוזוב,2,21,917.0,כחול לבן,,,,-1
31736,23601,יואל רזבוזוב,2,21,917.0,כחול לבן,,,,-1
31685,23631,קארין אלהרר,1,21,917.0,,,,,-1
31686,23631,קארין אלהרר,1,21,917.0,,,,,-1
31694,23631,אלהרר קארין,1,21,917.0,כחול לבן,5.0,Unknown,,-1
31710,23631,קארין אלהרר,2,21,917.0,כחול לבן,,,,-1
31734,23631,קארין אלהרר,2,21,917.0,כחול לבן,,,,-1
31735,23631,קארין אלהרר,2,21,917.0,כחול לבן,,,,-1
31736,23631,קארין אלהרר,2,21,917.0,כחול לבן,,,,-1
31774,23631,קארין אלהרר,1,21,917.0,כחול לבן,,,,-1
31686,23632,מיקי לוי,1,21,917.0,,,,,-1
31710,23632,מיקי לוי,2,21,917.0,כחול לבן,,,,-1
31736,23632,מיקי לוי,2,21,917.0,כחול לבן,,,,-1
31751,23632,מיקי לוי,1,21,917.0,כחול לבן,,,,-1
31773,23632,מיקי לוי,1,21,917.0,כחול לבן,,,,-1
31774,23632,מיקי לוי,1,21,917.0,כחול לבן,,,,-1
31685,23635,פנינה תמנו,1,21,917.0,,,,,-1
31686,23635,פנינה תמנו,1,21,917.0,,,,,-1
31694,23635,פנינה תמנו,1,21,917.0,כחול לבן,,,,-1
31710,23635,פנינה תמנו,2,21,917.0,כחול לבן,,,,-1
31734,23635,פנינה תמנו,2,21,917.0,כחול לבן,,,,-1
31735,23635,פנינה תמנו,2,21,917.0,כחול לבן,,,,-1
31736,23635,פנינה תמנו,2,21,917.0,כחול לבן,,,,-1
31751,23635,פנינה תמנו,1,21,917.0,כחול לבן,,,,-1
31752,23635,פנינה תמנו,1,21,917.0,כחול לבן,,,,-1
31753,23635,פנינה תמנו,1,21,917.0,כחול לבן,,,,-1
31686,23639,בועז טופורובסקי,1,21,917.0,,,,,-1
31694,23639,בועז טופורובסקי,1,21,917.0,כחול לבן,,,,-1
31710,23639,בועז טופורובסקי,2,21,917.0,כחול לבן,,,,-1
31734,23639,בועז טופורובסקי,2,21,917.0,כחול לבן,,,,-1
31735,23639,בועז טופורובסקי,2,21,917.0,כחול לבן,,,,-1
31736,23639,בועז טופורובסקי,2,21,917.0,כחול לבן,,,,-1
31772,23639,בועז טופורובסקי,1,21,917.0,כחול לבן,,,,-1
31774,23639,בועז טופורובסקי,1,21,917.0,כחול לבן,,,,-1
31685,23641,יעקב אשר,1,21,928.0,,,,,-1
31686,23641,יעקב אשר,1,21,928.0,,,,,-1
31710,23641,יעקב אשר,1,21,928.0,יהדות התורה,,,,-1
31734,23641,יעקב אשר,1,21,928.0,יהדות התורה,,,,-1
31735,23641,יעקב אשר,1,21,928.0,יהדות התורה,,,,-1
31736,23641,יעקב אשר,1,21,928.0,יהדות התורה,,,,-1
31766,23641,יעקב אשר,1,21,928.0,יהדות התורה,,,,-1
31772,23641,יעקב אשר,1,21,928.0,יהדות התורה,,,,-1
31774,23641,יעקב אשר,1,21,928.0,יהדות התורה,,,,-1
31685,23651,תמר זנדברג,3,21,926.0,,,,,-1
31686,23651,תמר זנדברג,1,21,926.0,,,,,-1
31710,23651,תמר זנדברג,2,21,926.0,מרצ,,,,-1
31734,23651,תמר זנדברג,2,21,926.0,מרצ,,,,-1
31735,23651,תמר זנדברג,2,21,926.0,מרצ,,,,-1
31736,23651,תמר זנדברג,2,21,926.0,מרצ,,,,-1
31685,23652,עיסאווי פריג`,3,21,926.0,,,,,-1
31686,23652,עיסאווי פריג`,1,21,926.0,,,,,-1
31734,23652,עיסאווי פריג`,2,21,926.0,מרצ,,,,-1
31735,23652,עיסאווי פריג`,2,21,926.0,מרצ,,,,-1
31736,23652,עיסאווי פריג`,2,21,926.0,מרצ,,,,-1
31685,23653,מיכל רוזין,3,21,926.0,,,,,-1
31686,23653,מיכל רוזין,1,21,926.0,,,,,-1
31710,23653,מיכל רוזין,2,21,926.0,מרצ,,,,-1
31734,23653,מיכל רוזין,2,21,926.0,מרצ,,,,-1
31735,23653,מיכל רוזין,2,21,926.0,מרצ,,,,-1
31736,23653,מיכל רוזין,2,21,926.0,מרצ,,,,-1
31685,28513,יואב בן צור,1,21,918.0,,,,,-1
31686,28513,יואב בן צור,1,21,918.0,,,,,-1
31694,28513,יואב בן צור,1,21,918.0,"ש""ס",,,,-1
31710,28513,יואב בן צור,1,21,918.0,"ש""ס",,,,-1
31734,28513,יואב בן צור,1,21,918.0,"ש""ס",,,,-1
31735,28513,יואב בן צור,1,21,918.0,"ש""ס",,,,-1
31736,28513,יואב בן צור,1,21,918.0,"ש""ס",,,,-1
31749,28513,יואב בן צור,1,21,918.0,"ש""ס",,,,-1
31750,28513,יואב בן צור,1,21,918.0,"ש""ס",,,,-1
31751,28513,יואב בן צור,1,21,918.0,"ש""ס",,,,-1
31685,30055,בצלאל סמוטריץ,1,21,923.0,,,,,-1
31686,30055,בצלאל סמוטריץ,1,21,923.0,,,,,-1
31734,30055,בצלאל סמוטריץ`,1,21,923.0,איחוד מפלגות הימין,,,,-1
31736,30055,בצלאל סמוטריץ`,1,21,923.0,איחוד מפלגות הימין,,,,-1
31685,30057,יואב קיש,1,21,931.0,,,,,-1
31686,30057,יואב קיש,1,21,931.0,,,,,-1
31694,30057,יואב קיש,1,21,931.0,הליכוד,,,,-1
31710,30057,יואב קיש,1,21,931.0,הליכוד,,,,-1
31734,30057,יואב קיש,1,21,931.0,הליכוד,,,,-1
31735,30057,יואב קיש,1,21,931.0,הליכוד,,,,-1
31736,30057,יואב קיש,1,21,931.0,הליכוד,,,,-1
31685,30058,מכלוף מיקי זוהר,1,21,931.0,,,,,-1
31686,30058,מכלוף מיקי זוהר,1,21,931.0,,,,,-1
31694,30058,זוהר מכלוף מיקי,1,21,931.0,הליכוד,5.0,Unknown,,-1
31710,30058,מכלוף מיקי זוהר,1,21,931.0,הליכוד,,,,-1
31734,30058,מכלוף מיקי זוהר,1,21,931.0,הליכוד,,,,-1
31735,30058,מכלוף מיקי זוהר,1,21,931.0,הליכוד,,,,-1
31736,30058,מכלוף מיקי זוהר,1,21,931.0,הליכוד,,,,-1
31694,30066,איימן עודה,1,21,924.0,"חד""ש-תע""ל",,,,-1
31734,30066,איימן עודה,3,21,924.0,"חד""ש-תע""ל",,,,-1
31735,30066,איימן עודה,2,21,924.0,"חד""ש-תע""ל",,,,-1
31736,30066,איימן עודה,3,21,924.0,"חד""ש-תע""ל",,,,-1
31766,30066,איימן עודה,2,21,924.0,"חד""ש-תע""ל",,,,-1
31694,30067,עאידה תומא סלימאן,1,21,924.0,"חד""ש-תע""ל",,,,-1
31734,30067,עאידה תומא סלימאן,3,21,924.0,"חד""ש-תע""ל",,,,-1
31735,30067,עאידה תומא סלימאן,2,21,924.0,"חד""ש-תע""ל",,,,-1
31736,30067,עאידה תומא סלימאן,3,21,924.0,"חד""ש-תע""ל",,,,-1
31734,30068,עבד אל חכים חאג` יחיא,1,21,922.0,"רע""ם-בל""ד",,,,-1
31735,30068,עבד אל חכים חאג` יחיא,1,21,922.0,"רע""ם-בל""ד",,,,-1
31736,30068,עבד אל חכים חאג` יחיא,1,21,922.0,"רע""ם-בל""ד",,,,-1
31766,30068,עבד אל חכים חאג` יחיא,2,21,922.0,"רע""ם-בל""ד",,,,-1
31734,30069,יוסף ג`בארין,3,21,924.0,"חד""ש-תע""ל",,,,-1
31686,30070,אוסאמה סעדי,1,21,924.0,,,,,-1
