vote_id,kmmbr_id,kmmbr_name,vote_result,knesset_num,faction_id,faction_name,reason,modifier,remark
31944,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31945,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31946,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31953,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31954,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31955,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31956,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31957,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31958,000000532,יולי יואל אדלשטיין,2,22,933,הליכוד,,,
31959,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31960,000000532,יולי יואל אדלשטיין,2,22,933,הליכוד,,,
31961,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31962,000000532,יולי יואל אדלשטיין,2,22,933,הליכוד,,,
31963,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31964,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31968,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31969,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31970,000000532,יולי יואל אדלשטיין,1,22,933,הליכוד,,,
31953,000000556,חיים כץ,1,22,933,הליכוד,,,
31954,000000556,חיים כץ,1,22,933,הליכוד,,,
31955,000000556,חיים כץ,1,22,933,הליכוד,,,
31956,000000556,חיים כץ,1,22,933,הליכוד,,,
31957,000000556,חיים כץ,1,22,933,הליכוד,,,
31958,000000556,חיים כץ,2,22,933,הליכוד,,,
31959,000000556,חיים כץ,1,22,933,הליכוד,,,
31960,000000556,חיים כץ,2,22,933,הליכוד,,,
31961,000000556,חיים כץ,1,22,933,הליכוד,,,
31962,000000556,חיים כץ,2,22,933,הליכוד,,,
31963,000000556,חיים כץ,1,22,933,הליכוד,,,
31964,000000556,חיים כץ,1,22,933,הליכוד,,,
31911,000000557,עמיר פרץ,1,22,934,העבודה-גשר,,,
31954,000000557,עמיר פרץ,1,22,934,העבודה-גשר,,,
31955,000000557,עמיר פרץ,1,22,934,העבודה-גשר,,,
31956,000000557,עמיר פרץ,1,22,934,העבודה-גשר,,,
31957,000000557,עמיר פרץ,1,22,934,העבודה-גשר,,,
31958,000000557,עמיר פרץ,2,22,934,העבודה-גשר,,,
31959,000000557,עמיר פרץ,1,22,934,העבודה-גשר,,,
31960,000000557,עמיר פרץ,2,22,934,העבודה-גשר,,,
31961,000000557,עמיר פרץ,1,22,934,העבודה-גשר,,,
31962,000000557,עמיר פרץ,2,22,934,העבודה-גשר,,,
31963,000000557,עמיר פרץ,1,22,934,העבודה-גשר,,,
31964,000000557,עמיר פרץ,1,22,934,העבודה-גשר,,,
31829,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31870,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31907,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31909,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31920,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31921,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31924,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31925,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31926,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31944,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31945,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31947,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31953,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31954,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31955,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31956,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31957,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31958,000000560,אחמד טיבי,2,22,940,הרשימה המשותפת,,,
31959,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31960,000000560,אחמד טיבי,2,22,940,הרשימה המשותפת,,,
31961,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31962,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31963,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31964,000000560,אחמד טיבי,1,22,940,הרשימה המשותפת,,,
31845,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31911,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31930,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31944,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31945,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31953,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31954,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31955,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31956,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31957,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31958,000000563,מאיר פרוש,2,22,936,יהדות התורה,,,
31959,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31960,000000563,מאיר פרוש,2,22,936,יהדות התורה,,,
31961,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31962,000000563,מאיר פרוש,2,22,936,יהדות התורה,,,
31963,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31964,000000563,מאיר פרוש,1,22,936,יהדות התורה,,,
31856,000000580,יצחק כהן,1,22,932,"ש""ס",,,
31870,000000580,יצחק כהן,1,22,932,"ש""ס",,,
31932,000000580,יצחק כהן,1,22,932,"ש""ס",,,
31953,000000580,יצחק כהן,1,22,932,"ש""ס",,,
31954,000000580,יצחק כהן,1,22,932,"ש""ס",,,
31955,000000580,יצחק כהן,1,22,932,"ש""ס",,,
31956,000000580,יצחק כהן,1,22,932,"ש""ס",,,
31957,000000580,יצחק כהן,1,22,932,"ש""ס",,,
31958,000000580,יצחק כהן,2,22,932,"ש""ס",,,
31959,000000580,יצחק כהן,1,22,932,"ש""ס",,,
31960,000000580,יצחק כהן,2,22,932,"ש""ס",,,
31961,000000580,יצחק כהן,1,22,932,"ש""ס",,,
31962,000000580,יצחק כהן,2,22,932,"ש""ס",,,
31963,000000580,יצחק כהן,1,22,932,"ש""ס",,,
31964,000000580,יצחק כהן,1,22,932,"ש""ס",,,
31955,000000965,בנימין נתניהו,1,22,933,הליכוד,,,
31956,000000965,בנימין נתניהו,1,22,933,הליכוד,,,
31957,000000965,בנימין נתניהו,1,22,933,הליכוד,,,
31958,000000965,בנימין נתניהו,2,22,933,הליכוד,,,
31959,000000965,בנימין נתניהו,1,22,933,הליכוד,,,
31960,000000965,בנימין נתניהו,2,22,933,הליכוד,,,
31961,000000965,בנימין נתניהו,1,22,933,הליכוד,,,
31962,000000965,בנימין נתניהו,2,22,933,הליכוד,,,
31963,000000965,בנימין נתניהו,1,22,933,הליכוד,,,
31964,000000965,בנימין נתניהו,1,22,933,הליכוד,,,
31832,000001027,גדעון סער,1,22,933,הליכוד,,,
31866,000001027,גדעון סער,1,22,933,הליכוד,,,
31944,000001027,גדעון סער,1,22,933,הליכוד,,,
31945,000001027,גדעון סער,1,22,933,הליכוד,,,
31953,000001027,גדעון סער,1,22,933,הליכוד,,,
31955,000001027,גדעון סער,1,22,933,הליכוד,,,
31956,000001027,גדעון סער,1,22,933,הליכוד,,,
31957,000001027,גדעון סער,1,22,933,הליכוד,,,
31958,000001027,גדעון סער,2,22,933,הליכוד,,,
31959,000001027,גדעון סער,1,22,933,הליכוד,,,
31960,000001027,גדעון סער,2,22,933,הליכוד,,,
31961,000001027,גדעון סער,1,22,933,הליכוד,,,
31962,000001027,גדעון סער,2,22,933,הליכוד,,,
31963,000001027,גדעון סער,1,22,933,הליכוד,,,
31964,000001027,גדעון סער,1,22,933,הליכוד,,,
31953,000001034,משה כחלון,1,22,933,הליכוד,,,
31954,000001034,משה כחלון,1,22,933,הליכוד,,,
31863,000001037,גלעד ארדן,1,22,933,הליכוד,,,
31864,000001037,גלעד ארדן,1,22,933,הליכוד,,,
31829,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31830,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31831,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31832,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31833,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31844,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31863,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31864,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31865,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31866,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31867,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31868,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31898,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31899,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31910,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31911,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31925,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31926,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31928,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31930,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31931,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31932,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31933,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31944,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31945,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31953,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31954,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31955,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31956,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31957,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31958,000001056,יעקב מרגי,2,22,932,"ש""ס",,,
31959,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31960,000001056,יעקב מרגי,2,22,932,"ש""ס",,,
31961,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31962,000001056,יעקב מרגי,2,22,932,"ש""ס",,,
31963,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31964,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31969,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31970,000001056,יעקב מרגי,1,22,932,"ש""ס",,,
31867,000001057,ישראל אייכלר,1,22,936,יהדות התורה,,,
31909,000001057,ישראל אייכלר,1,22,936,יהדות התורה,,,
31953,000001057,ישראל אייכלר,1,22,936,יהדות התורה,,,
31955,000001057,ישראל אייכלר,1,22,936,יהדות התורה,,,
31956,000001057,ישראל אייכלר,1,22,936,יהדות התורה,,,
31958,000001057,ישראל אייכלר,2,22,936,יהדות התורה,,,
31960,000001057,ישראל אייכלר,2,22,936,יהדות התורה,,,
31962,000001057,ישראל אייכלר,2,22,936,יהדות התורה,,,
31849,000004395,אבי דיכטר,1,22,933,הליכוד,,,
31850,000004395,דיכטר אבי,1,22,933,הליכוד,5.0,Unknown,
31944,000004395,אבי דיכטר,1,22,933,הליכוד,,,
31945,000004395,אבי דיכטר,1,22,933,הליכוד,,,
31953,000004395,אבי דיכטר,1,22,933,הליכוד,,,
31954,000004395,אבי דיכטר,1,22,933,הליכוד,,,
31955,000004395,אבי דיכטר,1,22,933,הליכוד,,,
31956,000004395,אבי דיכטר,1,22,933,הליכוד,,,
31957,000004395,אבי דיכטר,1,22,933,הליכוד,,,
31958,000004395,אבי דיכטר,2,22,933,הליכוד,,,
31959,000004395,אבי דיכטר,1,22,933,הליכוד,,,
31960,000004395,אבי דיכטר,2,22,933,הליכוד,,,
31961,000004395,אבי דיכטר,1,22,933,הליכוד,,,
31962,000004395,אבי דיכטר,2,22,933,הליכוד,,,
31963,000004395,אבי דיכטר,1,22,933,הליכוד,,,
31964,000004395,אבי דיכטר,1,22,933,הליכוד,,,
31911,000004397,זאב אלקין,1,22,933,הליכוד,,,
31957,000004397,זאב אלקין,1,22,933,הליכוד,,,
31958,000004397,זאב אלקין,2,22,933,הליכוד,,,
31959,000004397,זאב אלקין,1,22,933,הליכוד,,,
31960,000004397,זאב אלקין,2,22,933,הליכוד,,,
31961,000004397,זאב אלקין,1,22,933,הליכוד,,,
31962,000004397,זאב אלקין,2,22,933,הליכוד,,,
31963,000004397,זאב אלקין,1,22,933,הליכוד,,,
31964,000004397,זאב אלקין,1,22,933,הליכוד,,,
31829,000011835,אורי מקלב,2,22,936,יהדות התורה,,,
31830,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31865,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31905,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31907,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31911,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31953,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31954,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31955,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31956,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31957,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31958,000011835,אורי מקלב,2,22,936,יהדות התורה,,,
31959,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31960,000011835,אורי מקלב,2,22,936,יהדות התורה,,,
31961,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31962,000011835,אורי מקלב,2,22,936,יהדות התורה,,,
31963,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31964,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31968,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31969,000011835,אורי מקלב,1,22,936,יהדות התורה,,,
31953,000012937,אופיר אקוניס,1,22,933,הליכוד,,,
31954,000012937,אופיר אקוניס,1,22,933,הליכוד,,,
31957,000012937,אופיר אקוניס,1,22,933,הליכוד,,,
31958,000012937,אופיר אקוניס,2,22,933,הליכוד,,,
31959,000012937,אופיר אקוניס,1,22,933,הליכוד,,,
31960,000012937,אופיר אקוניס,2,22,933,הליכוד,,,
31962,000012937,אופיר אקוניס,2,22,933,הליכוד,,,
31963,000012937,אופיר אקוניס,1,22,933,הליכוד,,,
31964,000012937,אופיר אקוניס,1,22,933,הליכוד,,,
31888,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31889,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31905,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31907,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31908,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31930,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31931,000012938,עמאר חמד,1,22,937,ישראל ביתנו,5.0,Unknown,
31932,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31937,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31938,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31945,000012938,חמד עמאר,2,22,937,ישראל ביתנו,,,
31954,000012938,חמד עמאר,2,22,937,ישראל ביתנו,,,
31957,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31958,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31959,000012938,חמד עמאר,2,22,937,ישראל ביתנו,,,
31960,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31961,000012938,חמד עמאר,2,22,937,ישראל ביתנו,,,
31962,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31963,000012938,חמד עמאר,1,22,937,ישראל ביתנו,,,
31964,000012938,חמד עמאר,2,22,937,ישראל ביתנו,,,
31845,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31926,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31928,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31944,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31945,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31946,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31953,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31954,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31955,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31956,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31957,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31958,000012947,ניצן הורוביץ,2,22,939,המחנה הדמוקרטי,,,
31959,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31960,000012947,ניצן הורוביץ,2,22,939,המחנה הדמוקרטי,,,
31961,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31962,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31963,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31964,000012947,ניצן הורוביץ,1,22,939,המחנה הדמוקרטי,,,
31829,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31830,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31831,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31832,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31833,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31867,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31868,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31944,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31945,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31953,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31954,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31955,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31956,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31957,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31958,000012948,ציפי חוטובלי,2,22,933,הליכוד,,,
31959,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31960,000012948,ציפי חוטובלי,2,22,933,הליכוד,,,
31961,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31962,000012948,ציפי חוטובלי,2,22,933,הליכוד,,,
31963,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31964,000012948,ציפי חוטובלי,1,22,933,הליכוד,,,
31845,000012951,יריב לוין,1,22,933,הליכוד,,,
31888,000012951,יריב לוין,1,22,933,הליכוד,,,
31889,000012951,יריב לוין,1,22,933,הליכוד,,,
31902,000012951,יריב לוין,1,22,933,הליכוד,,,
31904,000012951,יריב לוין,1,22,933,הליכוד,,,
31907,000012951,יריב לוין,1,22,933,הליכוד,,,
31924,000012951,יריב לוין,1,22,933,הליכוד,,,
31925,000012951,לוין יריב,1,22,933,הליכוד,5.0,Unknown,
31944,000012951,יריב לוין,1,22,933,הליכוד,,,
31945,000012951,יריב לוין,1,22,933,הליכוד,,,
31953,000012951,יריב לוין,1,22,933,הליכוד,,,
31954,000012951,יריב לוין,1,22,933,הליכוד,,,
31955,000012951,יריב לוין,1,22,933,הליכוד,,,
31956,000012951,יריב לוין,1,22,933,הליכוד,,,
31957,000012951,יריב לוין,1,22,933,הליכוד,,,
31958,000012951,יריב לוין,2,22,933,הליכוד,,,
31959,000012951,יריב לוין,1,22,933,הליכוד,,,
31960,000012951,יריב לוין,2,22,933,הליכוד,,,
31961,000012951,יריב לוין,1,22,933,הליכוד,,,
31962,000012951,יריב לוין,2,22,933,הליכוד,,,
31963,000012951,יריב לוין,1,22,933,הליכוד,,,
31964,000012951,יריב לוין,1,22,933,הליכוד,,,
31825,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31826,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31828,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31847,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31848,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31863,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31888,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31920,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31921,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31924,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31946,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31954,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31955,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31956,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31958,000012952,אורלי לוי אבקסיס,2,22,934,העבודה-גשר,,,
31959,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
31960,000012952,אורלי לוי אבקסיס,2,22,934,העבודה-גשר,,,
31961,000012952,אורלי לוי אבקסיס,1,22,934,העבודה-גשר,,,
